"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",10,93692,"0.0-4.0-0.2",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",11,101764,"0.0-4.0-1.2",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","DE_Shortterm_Headphones.png","",""
"survey-likert",12,120007,"0.0-4.0-2.2",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"18234","{""Q0"":2,""Q1"":1,""Q2"":1,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response",13,121013,"0.0-4.0-0.3",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",14,129072,"0.0-4.0-1.3",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","DE_Shortterm_watch.png","",""
"survey-likert",15,150829,"0.0-4.0-2.3",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"21749","{""Q0"":2,""Q1"":2,""Q2"":4,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response",16,151836,"0.0-4.0-0.4",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",17,159881,"0.0-4.0-1.4",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",18,171252,"0.0-4.0-2.4",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"11362","{""Q0"":2,""Q1"":2,""Q2"":4,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response",19,172259,"0.0-4.0-0.5",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",20,180318,"0.0-4.0-1.5",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",21,196800,"0.0-4.0-2.5",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"16474","{""Q0"":2,""Q1"":1,""Q2"":2,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response",22,197806,"0.0-4.0-0.6",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",23,205881,"0.0-4.0-1.6",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","Control_Headphones.png","",""
"survey-likert",24,221634,"0.0-4.0-2.6",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"15744","{""Q0"":1,""Q1"":0,""Q2"":4,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response",25,222640,"0.0-4.0-0.7",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",26,230700,"0.0-4.0-1.7",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","Control_Watch.png","",""
"survey-likert",27,240815,"0.0-4.0-2.7",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"10106","{""Q0"":3,""Q1"":2,""Q2"":0,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response",28,241820,"0.0-4.0-0.8",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",29,249894,"0.0-4.0-1.8",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"null","null","","Control_Toothbrush.png","",""
"survey-likert",30,257935,"0.0-4.0-2.8",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"8032","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response",31,264964,"0.0-5.0",17,1,"2023-05-15 19:57:01","1ecd9d38d4622338824de6fd67a72f4c","46.114.209.12","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,3; iOS 16_3_1; en_DE; en-GB; scale=3.00; 1125x2436; 472241688)","iPhone","Mozilla",NA,"iOS","16_3_1","PAAaaGafXN1SS_HHwkAMcD1V_57sFEkNnDOSJA69xJF_pquCV6ChPPqpXLmAY",NA,"","","","","",""
