"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,9449,"0.0-0.0",32,1,"2023-05-29 19:10:54","4d0c160ebb1ce460ebd4771f52f78daa","95.91.196.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb","6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb",NA,"","","","","",""
"survey-text",1,12676,"0.0-1.0",32,1,"2023-05-29 19:10:54","4d0c160ebb1ce460ebd4771f52f78daa","95.91.196.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb","6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb",25,"3223","{""age"":""25""}","","","",""
"survey-multi-select",2,22206,"0.0-2.0",32,1,"2023-05-29 19:10:54","4d0c160ebb1ce460ebd4771f52f78daa","95.91.196.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb","6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb",NA,"9528","{""Gender"":[""Mann""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,25593,"0.0-3.0",32,1,"2023-05-29 19:10:54","4d0c160ebb1ce460ebd4771f52f78daa","95.91.196.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb","6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb",NA,"","","","","",""
"html-keyboard-response",4,26595,"0.0-4.0-0.0",32,1,"2023-05-29 19:10:54","4d0c160ebb1ce460ebd4771f52f78daa","95.91.196.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb","6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,34597,"0.0-4.0-1.0",32,1,"2023-05-29 19:10:54","4d0c160ebb1ce460ebd4771f52f78daa","95.91.196.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb","6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb",NA,"null","null","","Control_Watch.png","",""
"survey-likert",6,57460,"0.0-4.0-2.0",32,1,"2023-05-29 19:10:54","4d0c160ebb1ce460ebd4771f52f78daa","95.91.196.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb","6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb",NA,"22861","{""Q0"":4,""Q1"":2,""Q2"":2,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response",7,58462,"0.0-4.0-0.1",32,1,"2023-05-29 19:10:54","4d0c160ebb1ce460ebd4771f52f78daa","95.91.196.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb","6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,66466,"0.0-4.0-1.1",32,1,"2023-05-29 19:10:54","4d0c160ebb1ce460ebd4771f52f78daa","95.91.196.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb","6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb",NA,"null","null","","Control_Headphones.png","",""
"survey-likert",9,86060,"0.0-4.0-2.1",32,1,"2023-05-29 19:10:54","4d0c160ebb1ce460ebd4771f52f78daa","95.91.196.130","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb","6474c67c100cf201393341ce","6474f006c1040bbd864873ba","6474f8b633254668941dc5eb",NA,"19593","{""Q0"":7,""Q1"":6,""Q2"":2,""Q3"":5}","[0,1,2,3]","","",""
