"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,5261,"0.0-0.0",24,1,"2023-05-29 19:05:44","4d0c160ebb1ce460ebd4771f52f78daa","77.25.5.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 OPR/98.0.0.0","WebKit","Opera","98.0.0.0","Windows",10,"643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f","643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f",NA,"","","","","",""
"survey-text",1,8601,"0.0-1.0",24,1,"2023-05-29 19:05:44","4d0c160ebb1ce460ebd4771f52f78daa","77.25.5.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 OPR/98.0.0.0","WebKit","Opera","98.0.0.0","Windows",10,"643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f","643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f",18,"3331","{""age"":""18""}","","","",""
"survey-multi-select",2,25231,"0.0-2.0",24,1,"2023-05-29 19:05:44","4d0c160ebb1ce460ebd4771f52f78daa","77.25.5.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 OPR/98.0.0.0","WebKit","Opera","98.0.0.0","Windows",10,"643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f","643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f",NA,"16627","{""Gender"":[""Mann""],""Education"":["" Sekundarstufe (Alter: 11-17 Jahre)""]}","[0,1]","","",""
"html-keyboard-response",3,31511,"0.0-3.0",24,1,"2023-05-29 19:05:44","4d0c160ebb1ce460ebd4771f52f78daa","77.25.5.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 OPR/98.0.0.0","WebKit","Opera","98.0.0.0","Windows",10,"643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f","643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f",NA,"","","","","",""
"html-keyboard-response",4,32514,"0.0-4.0-0.0",24,1,"2023-05-29 19:05:44","4d0c160ebb1ce460ebd4771f52f78daa","77.25.5.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 OPR/98.0.0.0","WebKit","Opera","98.0.0.0","Windows",10,"643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f","643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,40545,"0.0-4.0-1.0",24,1,"2023-05-29 19:05:44","4d0c160ebb1ce460ebd4771f52f78daa","77.25.5.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 OPR/98.0.0.0","WebKit","Opera","98.0.0.0","Windows",10,"643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f","643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f",NA,"null","null","","DE_Shortterm_Toothbrush.png","",""
"survey-likert",6,71429,"0.0-4.0-2.0",24,1,"2023-05-29 19:05:44","4d0c160ebb1ce460ebd4771f52f78daa","77.25.5.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 OPR/98.0.0.0","WebKit","Opera","98.0.0.0","Windows",10,"643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f","643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f",NA,"30878","{""Q0"":3,""Q1"":5,""Q2"":3,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response",7,72444,"0.0-4.0-0.1",24,1,"2023-05-29 19:05:44","4d0c160ebb1ce460ebd4771f52f78daa","77.25.5.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 OPR/98.0.0.0","WebKit","Opera","98.0.0.0","Windows",10,"643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f","643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,80453,"0.0-4.0-1.1",24,1,"2023-05-29 19:05:44","4d0c160ebb1ce460ebd4771f52f78daa","77.25.5.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 OPR/98.0.0.0","WebKit","Opera","98.0.0.0","Windows",10,"643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f","643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",9,94828,"0.0-4.0-2.1",24,1,"2023-05-29 19:05:44","4d0c160ebb1ce460ebd4771f52f78daa","77.25.5.86","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 OPR/98.0.0.0","WebKit","Opera","98.0.0.0","Windows",10,"643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f","643043efda6e8c928a8374c4","6474f006c1040bbd864873ba","6474f77cbdc0cd6807c5112f",NA,"14370","{""Q0"":6,""Q1"":5,""Q2"":1,""Q3"":7}","[0,1,2,3]","","",""
