"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,4791,"0.0-0.0",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,NA,"","","","","",""
"survey-text",1,8884,"0.0-1.0",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,26,"4087","{""age"":""26""}","","","",""
"survey-multi-select",2,36305,"0.0-2.0",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,NA,"27415","{""Gender"":[""Frau""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,49285,"0.0-3.0",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,NA,"","","","","",""
"html-keyboard-response",4,50296,"0.0-4.0-0.0",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,58328,"0.0-4.0-1.0",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,NA,"null","null","","DE_Shortterm_Toothbrush.png","",""
"survey-likert",6,79448,"0.0-4.0-2.0",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,NA,"21097","{""Q0"":5,""Q1"":6,""Q2"":5,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response",7,80463,"0.0-4.0-0.1",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,88479,"0.0-4.0-1.1",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,NA,"null","null","","Control_Toothbrush.png","",""
"survey-likert",9,99571,"0.0-4.0-2.1",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,NA,"11072","{""Q0"":4,""Q1"":2,""Q2"":5,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response",10,100583,"0.0-4.0-0.2",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",11,108599,"0.0-4.0-1.2",31,1,"2023-05-16 18:48:26","1ecd9d38d4622338824de6fd67a72f4c","86.80.222.179","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,NA,"null","null","","Control_Headphones.png","",""
