"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,3148,"0.0-0.0",26,1,"2023-05-29 19:06:40","4d0c160ebb1ce460ebd4771f52f78daa","83.135.185.68","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/113.0",NA,"Firefox",113,"Windows",6.3,"5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36","5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36",NA,"","","","","",""
"survey-text",1,10271,"0.0-1.0",26,1,"2023-05-29 19:06:40","4d0c160ebb1ce460ebd4771f52f78daa","83.135.185.68","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/113.0",NA,"Firefox",113,"Windows",6.3,"5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36","5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36",43,"7121","{""age"":""43""}","","","",""
"survey-multi-select",2,18197,"0.0-2.0",26,1,"2023-05-29 19:06:40","4d0c160ebb1ce460ebd4771f52f78daa","83.135.185.68","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/113.0",NA,"Firefox",113,"Windows",6.3,"5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36","5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36",NA,"7920","{""Gender"":[""Frau""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,24683,"0.0-3.0",26,1,"2023-05-29 19:06:40","4d0c160ebb1ce460ebd4771f52f78daa","83.135.185.68","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/113.0",NA,"Firefox",113,"Windows",6.3,"5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36","5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36",NA,"","","","","",""
"html-keyboard-response",4,25686,"0.0-4.0-0.0",26,1,"2023-05-29 19:06:40","4d0c160ebb1ce460ebd4771f52f78daa","83.135.185.68","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/113.0",NA,"Firefox",113,"Windows",6.3,"5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36","5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,33757,"0.0-4.0-1.0",26,1,"2023-05-29 19:06:40","4d0c160ebb1ce460ebd4771f52f78daa","83.135.185.68","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/113.0",NA,"Firefox",113,"Windows",6.3,"5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36","5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36",NA,"null","null","","Control_Headphones.png","",""
"survey-likert",6,47532,"0.0-4.0-2.0",26,1,"2023-05-29 19:06:40","4d0c160ebb1ce460ebd4771f52f78daa","83.135.185.68","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/113.0",NA,"Firefox",113,"Windows",6.3,"5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36","5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36",NA,"13767","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",7,48540,"0.0-4.0-0.1",26,1,"2023-05-29 19:06:40","4d0c160ebb1ce460ebd4771f52f78daa","83.135.185.68","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/113.0",NA,"Firefox",113,"Windows",6.3,"5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36","5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,56621,"0.0-4.0-1.1",26,1,"2023-05-29 19:06:40","4d0c160ebb1ce460ebd4771f52f78daa","83.135.185.68","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/113.0",NA,"Firefox",113,"Windows",6.3,"5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36","5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36",NA,"null","null","","DE_Shortterm_Toothbrush.png","",""
"survey-likert",9,67837,"0.0-4.0-2.1",26,1,"2023-05-29 19:06:40","4d0c160ebb1ce460ebd4771f52f78daa","83.135.185.68","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/113.0",NA,"Firefox",113,"Windows",6.3,"5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36","5f298b2b7823df0a46e25d81","6474f006c1040bbd864873ba","6474f7bad1c86284251dfe36",NA,"11211","{""Q0"":0,""Q1"":2,""Q2"":6,""Q3"":1}","[0,1,2,3]","","",""
