"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,12066,"0.0-0.0",11,1,"2023-05-29 18:59:10","4d0c160ebb1ce460ebd4771f52f78daa","79.220.142.44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637","642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637",NA,"","","","","",""
"survey-text",1,14983,"0.0-1.0",11,1,"2023-05-29 18:59:10","4d0c160ebb1ce460ebd4771f52f78daa","79.220.142.44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637","642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637",21,"2914","{""age"":""21""}","","","",""
"survey-multi-select",2,30073,"0.0-2.0",11,1,"2023-05-29 18:59:10","4d0c160ebb1ce460ebd4771f52f78daa","79.220.142.44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637","642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637",NA,"15087","{""Gender"":[""Mann""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,62678,"0.0-3.0",11,1,"2023-05-29 18:59:10","4d0c160ebb1ce460ebd4771f52f78daa","79.220.142.44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637","642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637",NA,"","","","","",""
"html-keyboard-response",4,63681,"0.0-4.0-0.0",11,1,"2023-05-29 18:59:10","4d0c160ebb1ce460ebd4771f52f78daa","79.220.142.44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637","642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,71684,"0.0-4.0-1.0",11,1,"2023-05-29 18:59:10","4d0c160ebb1ce460ebd4771f52f78daa","79.220.142.44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637","642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637",NA,"null","null","","DE_Shortterm_Headphones.png","",""
"survey-likert",6,112633,"0.0-4.0-2.0",11,1,"2023-05-29 18:59:10","4d0c160ebb1ce460ebd4771f52f78daa","79.220.142.44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637","642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637",NA,"40948","{""Q0"":7,""Q1"":4,""Q2"":0,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",7,113637,"0.0-4.0-0.1",11,1,"2023-05-29 18:59:10","4d0c160ebb1ce460ebd4771f52f78daa","79.220.142.44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637","642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,121638,"0.0-4.0-1.1",11,1,"2023-05-29 18:59:10","4d0c160ebb1ce460ebd4771f52f78daa","79.220.142.44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637","642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",9,141097,"0.0-4.0-2.1",11,1,"2023-05-29 18:59:10","4d0c160ebb1ce460ebd4771f52f78daa","79.220.142.44","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637","642959fe58cb911e8d7d644e","6474f006c1040bbd864873ba","6474f5fdefd26ac514b24637",NA,"19458","{""Q0"":3,""Q1"":2,""Q2"":7,""Q3"":0}","[0,1,2,3]","","",""
