"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,1760,"0.0-0.0",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"","","","","",""
"survey-text",1,3711,"0.0-1.0",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",31,"1947","{""age"":""31""}","","","",""
"survey-multi-select",2,10620,"0.0-2.0",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"6907","{""Gender"":[""Mann""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,14145,"0.0-3.0",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"","","","","",""
"html-keyboard-response",4,15147,"0.0-4.0-0.0",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,23166,"0.0-4.0-1.0",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"null","null","","Control_Toothbrush.png","",""
"survey-likert",6,37269,"0.0-4.0-2.0",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"14102","{""Q0"":4,""Q1"":5,""Q2"":3,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response",7,38272,"0.0-4.0-0.1",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,46273,"0.0-4.0-1.1",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",9,55904,"0.0-4.0-2.1",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"9630","{""Q0"":7,""Q1"":6,""Q2"":2,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response",10,56906,"0.0-4.0-0.2",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",11,64908,"0.0-4.0-1.2",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"null","null","","Control_Headphones.png","",""
"survey-likert",12,73057,"0.0-4.0-2.2",22,1,"2023-05-29 19:05:15","4d0c160ebb1ce460ebd4771f52f78daa","91.3.82.166","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1","645127b3c69ef6c6c8b1cdbf","6474f006c1040bbd864873ba","6474f767da4265e4983341c1",NA,"8148","{""Q0"":7,""Q1"":6,""Q2"":4,""Q3"":6}","[0,1,2,3]","","",""
