"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,1830,"0.0-0.0",21,1,"2023-05-29 19:04:45","4d0c160ebb1ce460ebd4771f52f78daa","95.91.211.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15","Macintosh","Safari",16.2,"OS X","10_15_7","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1",NA,"","","","","",""
"survey-text",1,4679,"0.0-1.0",21,1,"2023-05-29 19:04:45","4d0c160ebb1ce460ebd4771f52f78daa","95.91.211.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15","Macintosh","Safari",16.2,"OS X","10_15_7","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1",24,"2830","{""age"":""24""}","","","",""
"survey-multi-select",2,9916,"0.0-2.0",21,1,"2023-05-29 19:04:45","4d0c160ebb1ce460ebd4771f52f78daa","95.91.211.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15","Macintosh","Safari",16.2,"OS X","10_15_7","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1",NA,"5235","{""Gender"":[""Frau""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,14045,"0.0-3.0",21,1,"2023-05-29 19:04:45","4d0c160ebb1ce460ebd4771f52f78daa","95.91.211.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15","Macintosh","Safari",16.2,"OS X","10_15_7","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1",NA,"","","","","",""
"html-keyboard-response",4,15047,"0.0-4.0-0.0",21,1,"2023-05-29 19:04:45","4d0c160ebb1ce460ebd4771f52f78daa","95.91.211.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15","Macintosh","Safari",16.2,"OS X","10_15_7","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,23075,"0.0-4.0-1.0",21,1,"2023-05-29 19:04:45","4d0c160ebb1ce460ebd4771f52f78daa","95.91.211.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15","Macintosh","Safari",16.2,"OS X","10_15_7","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1",NA,"null","null","","DE_Shortterm_watch.png","",""
"survey-likert",6,39964,"0.0-4.0-2.0",21,1,"2023-05-29 19:04:45","4d0c160ebb1ce460ebd4771f52f78daa","95.91.211.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15","Macintosh","Safari",16.2,"OS X","10_15_7","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1",NA,"16885","{""Q0"":1,""Q1"":3,""Q2"":6,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response",7,40969,"0.0-4.0-0.1",21,1,"2023-05-29 19:04:45","4d0c160ebb1ce460ebd4771f52f78daa","95.91.211.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15","Macintosh","Safari",16.2,"OS X","10_15_7","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,49044,"0.0-4.0-1.1",21,1,"2023-05-29 19:04:45","4d0c160ebb1ce460ebd4771f52f78daa","95.91.211.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15","Macintosh","Safari",16.2,"OS X","10_15_7","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1",NA,"null","null","","DE_Shortterm_Headphones.png","",""
"survey-likert",9,63522,"0.0-4.0-2.1",21,1,"2023-05-29 19:04:45","4d0c160ebb1ce460ebd4771f52f78daa","95.91.211.50","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15","Macintosh","Safari",16.2,"OS X","10_15_7","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1","61183448051673dad6ce603c","6474f006c1040bbd864873ba","6474f74516bddf944b42c1c1",NA,"14474","{""Q0"":2,""Q1"":3,""Q2"":6,""Q3"":2}","[0,1,2,3]","","",""
