"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",10,71795,"0.0-4.0-0.2",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",11,79796,"0.0-4.0-1.2",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","Control_Toothbrush.png","",""
"survey-likert",12,86198,"0.0-4.0-2.2",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"6401","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response",13,87201,"0.0-4.0-0.3",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",14,95202,"0.0-4.0-1.3",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",15,104713,"0.0-4.0-2.3",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"9510","{""Q0"":6,""Q1"":6,""Q2"":1,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",16,105715,"0.0-4.0-0.4",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",17,113732,"0.0-4.0-1.4",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","DE_LongTerm_Toothbrush.png","",""
"survey-likert",18,126395,"0.0-4.0-2.4",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"12661","{""Q0"":5,""Q1"":4,""Q2"":5,""Q3"":3}","[0,1,2,3]","","",""
"html-keyboard-response",19,127399,"0.0-4.0-0.5",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",20,135401,"0.0-4.0-1.5",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",21,144098,"0.0-4.0-2.5",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"8697","{""Q0"":6,""Q1"":6,""Q2"":1,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",22,145108,"0.0-4.0-0.6",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",23,153110,"0.0-4.0-1.6",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","DE_Shortterm_Headphones.png","",""
"survey-likert",24,161011,"0.0-4.0-2.6",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"7900","{""Q0"":6,""Q1"":6,""Q2"":1,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",25,162014,"0.0-4.0-0.7",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",26,170016,"0.0-4.0-1.7",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","Control_Watch.png","",""
"survey-likert",27,181722,"0.0-4.0-2.7",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"11705","{""Q0"":7,""Q1"":7,""Q2"":0,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response",28,182726,"0.0-4.0-0.8",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",29,190728,"0.0-4.0-1.8",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"null","null","","Control_Headphones.png","",""
"survey-likert",30,197774,"0.0-4.0-2.8",20,1,"2023-05-29 19:04:34","4d0c160ebb1ce460ebd4771f52f78daa","31.124.112.177","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525","5ea14bf64f71e2000acbc618","6474f006c1040bbd864873ba","6474f73ab6d39797c41ac525",NA,"7045","{""Q0"":6,""Q1"":6,""Q2"":1,""Q3"":6}","[0,1,2,3]","","",""
