"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,6788,"0.0-0.0",13,1,"2023-05-29 19:01:11","4d0c160ebb1ce460ebd4771f52f78daa","188.193.184.63","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,"645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc","645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc",NA,"","","","","",""
"survey-text",1,12239,"0.0-1.0",13,1,"2023-05-29 19:01:11","4d0c160ebb1ce460ebd4771f52f78daa","188.193.184.63","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,"645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc","645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc",36,"5439","{""age"":""36""}","","","",""
"survey-multi-select",2,26916,"0.0-2.0",13,1,"2023-05-29 19:01:11","4d0c160ebb1ce460ebd4771f52f78daa","188.193.184.63","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,"645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc","645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc",NA,"14668","{""Gender"":[""Mann""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,33102,"0.0-3.0",13,1,"2023-05-29 19:01:11","4d0c160ebb1ce460ebd4771f52f78daa","188.193.184.63","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,"645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc","645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc",NA,"","","","","",""
"html-keyboard-response",4,34116,"0.0-4.0-0.0",13,1,"2023-05-29 19:01:11","4d0c160ebb1ce460ebd4771f52f78daa","188.193.184.63","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,"645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc","645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,42152,"0.0-4.0-1.0",13,1,"2023-05-29 19:01:11","4d0c160ebb1ce460ebd4771f52f78daa","188.193.184.63","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,"645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc","645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc",NA,"null","null","","Control_Watch.png","",""
"survey-likert",6,61066,"0.0-4.0-2.0",13,1,"2023-05-29 19:01:11","4d0c160ebb1ce460ebd4771f52f78daa","188.193.184.63","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,"645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc","645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc",NA,"18908","{""Q0"":4,""Q1"":3,""Q2"":4,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response",7,62082,"0.0-4.0-0.1",13,1,"2023-05-29 19:01:11","4d0c160ebb1ce460ebd4771f52f78daa","188.193.184.63","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,"645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc","645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,70100,"0.0-4.0-1.1",13,1,"2023-05-29 19:01:11","4d0c160ebb1ce460ebd4771f52f78daa","188.193.184.63","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,"645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc","645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc",NA,"null","null","","DE_LongTerm_Toothbrush.png","",""
"survey-likert",9,87600,"0.0-4.0-2.1",13,1,"2023-05-29 19:01:11","4d0c160ebb1ce460ebd4771f52f78daa","188.193.184.63","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS",10,"645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc","645e9b4e218cf2a1c2d7bf11","6474f006c1040bbd864873ba","6474f66c3745e47c731dc5fc",NA,"17484","{""Q0"":5,""Q1"":4,""Q2"":4,""Q3"":2}","[0,1,2,3]","","",""
