"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,1232,"0.0-0.0",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"","","","","",""
"survey-text",1,4102,"0.0-1.0",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",21,"2856","{""age"":""21""}","","","",""
"survey-multi-select",2,7243,"0.0-2.0",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"3135","{""Gender"":[""Frau""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,8477,"0.0-3.0",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"","","","","",""
"html-keyboard-response",4,9480,"0.0-4.0-0.0",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,17485,"0.0-4.0-1.0",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","Control_Watch.png","",""
"survey-likert",6,23345,"0.0-4.0-2.0",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"5856","{""Q0"":4,""Q1"":4,""Q2"":5,""Q3"":3}","[0,1,2,3]","","",""
"html-keyboard-response",7,24348,"0.0-4.0-0.1",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,32353,"0.0-4.0-1.1",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","DE_Shortterm_watch.png","",""
"survey-likert",9,40393,"0.0-4.0-2.1",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"8036","{""Q0"":3,""Q1"":4,""Q2"":4,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response",10,41397,"0.0-4.0-0.2",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",11,49401,"0.0-4.0-1.2",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",12,63531,"0.0-4.0-2.2",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"14124","{""Q0"":6,""Q1"":7,""Q2"":3,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",13,64535,"0.0-4.0-0.3",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",14,72540,"0.0-4.0-1.3",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",15,82393,"0.0-4.0-2.3",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"9848","{""Q0"":6,""Q1"":5,""Q2"":4,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",16,83396,"0.0-4.0-0.4",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",17,91401,"0.0-4.0-1.4",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","DE_Shortterm_Toothbrush.png","",""
"survey-likert",18,101732,"0.0-4.0-2.4",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"10326","{""Q0"":2,""Q1"":2,""Q2"":4,""Q3"":3}","[0,1,2,3]","","",""
"html-keyboard-response",19,102736,"0.0-4.0-0.5",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",20,110741,"0.0-4.0-1.5",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","DE_LongTerm_Toothbrush.png","",""
"survey-likert",21,124076,"0.0-4.0-2.5",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"13330","{""Q0"":5,""Q1"":6,""Q2"":3,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response",22,125080,"0.0-4.0-0.6",69,1,"2023-05-26 17:56:54","1ecd9d38d4622338824de6fd67a72f4c","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
