"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,3641,"0.0-0.0",13,1,"2023-05-15 16:58:33","438acae18c258eb4b86bc80e7c9990c9","84.253.226.228","Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (33/13; 450dpi; 1080x2179; samsung; SM-A725F; a72q; qcom; de_DE; 472967821)","Samsung","Chrome","113.0.5672.76","AndroidOS",13,"PAAaZ9LDRICGJ5RoDZeHZLSqjMWLpL3AXfEVxwprOwBmYTOleWXvHeIrRs7So",NA,"","","","","",""
"survey-text",1,6176,"0.0-1.0",13,1,"2023-05-15 16:58:33","438acae18c258eb4b86bc80e7c9990c9","84.253.226.228","Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (33/13; 450dpi; 1080x2179; samsung; SM-A725F; a72q; qcom; de_DE; 472967821)","Samsung","Chrome","113.0.5672.76","AndroidOS",13,"PAAaZ9LDRICGJ5RoDZeHZLSqjMWLpL3AXfEVxwprOwBmYTOleWXvHeIrRs7So",25,"2512","{""age"":""25""}","","","",""
"survey-multi-select",2,16325,"0.0-2.0",13,1,"2023-05-15 16:58:33","438acae18c258eb4b86bc80e7c9990c9","84.253.226.228","Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (33/13; 450dpi; 1080x2179; samsung; SM-A725F; a72q; qcom; de_DE; 472967821)","Samsung","Chrome","113.0.5672.76","AndroidOS",13,"PAAaZ9LDRICGJ5RoDZeHZLSqjMWLpL3AXfEVxwprOwBmYTOleWXvHeIrRs7So",NA,"10136","{""Gender"":[""Frau""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,17230,"0.0-3.0",13,1,"2023-05-15 16:58:33","438acae18c258eb4b86bc80e7c9990c9","84.253.226.228","Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (33/13; 450dpi; 1080x2179; samsung; SM-A725F; a72q; qcom; de_DE; 472967821)","Samsung","Chrome","113.0.5672.76","AndroidOS",13,"PAAaZ9LDRICGJ5RoDZeHZLSqjMWLpL3AXfEVxwprOwBmYTOleWXvHeIrRs7So",NA,"","","","","",""
"html-keyboard-response",4,18237,"0.0-4.0-0.0",13,1,"2023-05-15 16:58:33","438acae18c258eb4b86bc80e7c9990c9","84.253.226.228","Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (33/13; 450dpi; 1080x2179; samsung; SM-A725F; a72q; qcom; de_DE; 472967821)","Samsung","Chrome","113.0.5672.76","AndroidOS",13,"PAAaZ9LDRICGJ5RoDZeHZLSqjMWLpL3AXfEVxwprOwBmYTOleWXvHeIrRs7So",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,28298,"0.0-4.0-1.0",13,1,"2023-05-15 16:58:33","438acae18c258eb4b86bc80e7c9990c9","84.253.226.228","Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (33/13; 450dpi; 1080x2179; samsung; SM-A725F; a72q; qcom; de_DE; 472967821)","Samsung","Chrome","113.0.5672.76","AndroidOS",13,"PAAaZ9LDRICGJ5RoDZeHZLSqjMWLpL3AXfEVxwprOwBmYTOleWXvHeIrRs7So",NA,"null","null","","Control_Watch.png","",""
"survey-likert",6,47708,"0.0-4.0-2.0",13,1,"2023-05-15 16:58:33","438acae18c258eb4b86bc80e7c9990c9","84.253.226.228","Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (33/13; 450dpi; 1080x2179; samsung; SM-A725F; a72q; qcom; de_DE; 472967821)","Samsung","Chrome","113.0.5672.76","AndroidOS",13,"PAAaZ9LDRICGJ5RoDZeHZLSqjMWLpL3AXfEVxwprOwBmYTOleWXvHeIrRs7So",NA,"19396","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response",7,48721,"0.0-4.0-0.1",13,1,"2023-05-15 16:58:33","438acae18c258eb4b86bc80e7c9990c9","84.253.226.228","Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (33/13; 450dpi; 1080x2179; samsung; SM-A725F; a72q; qcom; de_DE; 472967821)","Samsung","Chrome","113.0.5672.76","AndroidOS",13,"PAAaZ9LDRICGJ5RoDZeHZLSqjMWLpL3AXfEVxwprOwBmYTOleWXvHeIrRs7So",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,58736,"0.0-4.0-1.1",13,1,"2023-05-15 16:58:33","438acae18c258eb4b86bc80e7c9990c9","84.253.226.228","Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (33/13; 450dpi; 1080x2179; samsung; SM-A725F; a72q; qcom; de_DE; 472967821)","Samsung","Chrome","113.0.5672.76","AndroidOS",13,"PAAaZ9LDRICGJ5RoDZeHZLSqjMWLpL3AXfEVxwprOwBmYTOleWXvHeIrRs7So",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",9,68363,"0.0-4.0-2.1",13,1,"2023-05-15 16:58:33","438acae18c258eb4b86bc80e7c9990c9","84.253.226.228","Mozilla/5.0 (Linux; Android 13; SM-A725F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (33/13; 450dpi; 1080x2179; samsung; SM-A725F; a72q; qcom; de_DE; 472967821)","Samsung","Chrome","113.0.5672.76","AndroidOS",13,"PAAaZ9LDRICGJ5RoDZeHZLSqjMWLpL3AXfEVxwprOwBmYTOleWXvHeIrRs7So",NA,"9602","{""Q0"":6,""Q1"":7,""Q2"":2,""Q3"":6}","[0,1,2,3]","","",""
