"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,10025,"0.0-0.0",36,1,"2023-05-29 19:13:56","4d0c160ebb1ce460ebd4771f52f78daa","80.187.75.184","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari",16.2,"iOS","16_2","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040",NA,"","","","","",""
"survey-text",1,12849,"0.0-1.0",36,1,"2023-05-29 19:13:56","4d0c160ebb1ce460ebd4771f52f78daa","80.187.75.184","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari",16.2,"iOS","16_2","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040",22,"2791","{""age"":""22""}","","","",""
"survey-multi-select",2,18681,"0.0-2.0",36,1,"2023-05-29 19:13:56","4d0c160ebb1ce460ebd4771f52f78daa","80.187.75.184","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari",16.2,"iOS","16_2","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040",NA,"5825","{""Gender"":[""Frau""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,22105,"0.0-3.0",36,1,"2023-05-29 19:13:56","4d0c160ebb1ce460ebd4771f52f78daa","80.187.75.184","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari",16.2,"iOS","16_2","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040",NA,"","","","","",""
"html-keyboard-response",4,23111,"0.0-4.0-0.0",36,1,"2023-05-29 19:13:56","4d0c160ebb1ce460ebd4771f52f78daa","80.187.75.184","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari",16.2,"iOS","16_2","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,31166,"0.0-4.0-1.0",36,1,"2023-05-29 19:13:56","4d0c160ebb1ce460ebd4771f52f78daa","80.187.75.184","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari",16.2,"iOS","16_2","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",6,43086,"0.0-4.0-2.0",36,1,"2023-05-29 19:13:56","4d0c160ebb1ce460ebd4771f52f78daa","80.187.75.184","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari",16.2,"iOS","16_2","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040",NA,"11912","{""Q0"":7,""Q1"":7,""Q2"":0,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",7,44090,"0.0-4.0-0.1",36,1,"2023-05-29 19:13:56","4d0c160ebb1ce460ebd4771f52f78daa","80.187.75.184","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari",16.2,"iOS","16_2","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,52159,"0.0-4.0-1.1",36,1,"2023-05-29 19:13:56","4d0c160ebb1ce460ebd4771f52f78daa","80.187.75.184","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari",16.2,"iOS","16_2","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",9,65918,"0.0-4.0-2.1",36,1,"2023-05-29 19:13:56","4d0c160ebb1ce460ebd4771f52f78daa","80.187.75.184","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari",16.2,"iOS","16_2","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040","627bfb2f36ebfee5acc5a8d5","6474f006c1040bbd864873ba","6474f96f61a70be04b43c040",NA,"13753","{""Q0"":7,""Q1"":7,""Q2"":0,""Q3"":7}","[0,1,2,3]","","",""
