"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,1387,"0.0-0.0",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"","","","","",""
"survey-text",1,4608,"0.0-1.0",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",28,"3157","{""age"":""28""}","","","",""
"survey-multi-select",2,51654,"0.0-2.0",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"47034","{""Gender"":[""Mann""],""Education"":["" Postgraduierter Abschluss""]}","[0,1]","","",""
"html-keyboard-response",3,53083,"0.0-3.0",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"","","","","",""
"html-keyboard-response",4,54089,"0.0-4.0-0.0",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,62200,"0.0-4.0-1.0",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","Control_Headphones.png","",""
"survey-likert",6,89129,"0.0-4.0-2.0",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"26911","{""Q0"":2,""Q1"":5,""Q2"":6,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",7,90134,"0.0-4.0-0.1",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,98209,"0.0-4.0-1.1",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","Control_Watch.png","",""
"survey-likert",9,114388,"0.0-4.0-2.1",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"16169","{""Q0"":7,""Q1"":6,""Q2"":2,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response",10,115392,"0.0-4.0-0.2",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",11,123480,"0.0-4.0-1.2",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","DE_LongTerm_Toothbrush.png","",""
"survey-likert",12,137181,"0.0-4.0-2.2",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"13693","{""Q0"":5,""Q1"":6,""Q2"":5,""Q3"":3}","[0,1,2,3]","","",""
"html-keyboard-response",13,138186,"0.0-4.0-0.3",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",14,146271,"0.0-4.0-1.3",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",15,159472,"0.0-4.0-2.3",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"13192","{""Q0"":6,""Q1"":6,""Q2"":2,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",16,160476,"0.0-4.0-0.4",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",17,168567,"0.0-4.0-1.4",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","DE_Shortterm_Headphones.png","",""
"survey-likert",18,183654,"0.0-4.0-2.4",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"15072","{""Q0"":3,""Q1"":5,""Q2"":6,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",19,184659,"0.0-4.0-0.5",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",20,192729,"0.0-4.0-1.5",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",21,203774,"0.0-4.0-2.5",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"11037","{""Q0"":7,""Q1"":7,""Q2"":0,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response",22,204777,"0.0-4.0-0.6",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",23,212867,"0.0-4.0-1.6",79,1,"2023-05-28 16:05:22","1ecd9d38d4622338824de6fd67a72f4c","80.187.75.43","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari",16.1,"iOS","16_1_1",NA,"null","null","","DE_Shortterm_Toothbrush.png","",""
