"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,5690,"0.0-0.0",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"","","","","",""
"survey-text",1,8734,"0.0-1.0",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",26,"3033","{""age"":""26""}","","","",""
"survey-multi-select",2,19697,"0.0-2.0",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"10958","{""Gender"":[""Frau""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,24484,"0.0-3.0",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"","","","","",""
"html-keyboard-response",4,25516,"0.0-4.0-0.0",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,33526,"0.0-4.0-1.0",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",6,48465,"0.0-4.0-2.0",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"14933","{""Q0"":8,""Q1"":7,""Q2"":0,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",7,49482,"0.0-4.0-0.1",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,57495,"0.0-4.0-1.1",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"null","null","","DE_Shortterm_watch.png","",""
"survey-likert",9,66835,"0.0-4.0-2.1",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"9335","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response",10,67845,"0.0-4.0-0.2",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",11,75864,"0.0-4.0-1.2",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",12,85464,"0.0-4.0-2.2",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"9592","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response",13,86476,"0.0-4.0-0.3",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",14,94486,"0.0-4.0-1.3",30,1,"2023-05-29 19:08:38","4d0c160ebb1ce460ebd4771f52f78daa","37.201.154.91","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.57","WebKit","Edge","113.0.1774.57","Windows",10,"6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0","6403883d545ba0ff49a5eb0e","6474f006c1040bbd864873ba","6474f82ca747eb1972a9c8a0",NA,"null","null","","DE_Shortterm_Headphones.png","",""
