"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,28933,"0.0-0.0",35,1,"2023-05-29 19:13:53","4d0c160ebb1ce460ebd4771f52f78daa","93.204.8.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac","646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac",NA,"","","","","",""
"survey-text",1,32329,"0.0-1.0",35,1,"2023-05-29 19:13:53","4d0c160ebb1ce460ebd4771f52f78daa","93.204.8.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac","646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac",30,"3390","{""age"":""30""}","","","",""
"survey-multi-select",2,77744,"0.0-2.0",35,1,"2023-05-29 19:13:53","4d0c160ebb1ce460ebd4771f52f78daa","93.204.8.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac","646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac",NA,"45412","{""Gender"":[""Mann""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,81130,"0.0-3.0",35,1,"2023-05-29 19:13:53","4d0c160ebb1ce460ebd4771f52f78daa","93.204.8.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac","646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac",NA,"","","","","",""
"html-keyboard-response",4,82132,"0.0-4.0-0.0",35,1,"2023-05-29 19:13:53","4d0c160ebb1ce460ebd4771f52f78daa","93.204.8.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac","646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,90136,"0.0-4.0-1.0",35,1,"2023-05-29 19:13:53","4d0c160ebb1ce460ebd4771f52f78daa","93.204.8.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac","646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac",NA,"null","null","","DE_LongTerm_Toothbrush.png","",""
"survey-likert",6,110223,"0.0-4.0-2.0",35,1,"2023-05-29 19:13:53","4d0c160ebb1ce460ebd4771f52f78daa","93.204.8.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac","646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac",NA,"20083","{""Q0"":5,""Q1"":5,""Q2"":3,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",7,111226,"0.0-4.0-0.1",35,1,"2023-05-29 19:13:53","4d0c160ebb1ce460ebd4771f52f78daa","93.204.8.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac","646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,119229,"0.0-4.0-1.1",35,1,"2023-05-29 19:13:53","4d0c160ebb1ce460ebd4771f52f78daa","93.204.8.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac","646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",9,199596,"0.0-4.0-2.1",35,1,"2023-05-29 19:13:53","4d0c160ebb1ce460ebd4771f52f78daa","93.204.8.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac","646356779caaf2150729c3bd","6474f006c1040bbd864873ba","6474f96be3b119e0f98cb7ac",NA,"80365","{""Q0"":6,""Q1"":5,""Q2"":2,""Q3"":8}","[0,1,2,3]","","",""
