"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,1546,"0.0-0.0",2,1,"2023-05-29 18:46:27","4d0c160ebb1ce460ebd4771f52f78daa","95.90.206.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad","5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad",NA,"","","","","",""
"survey-text",1,4387,"0.0-1.0",2,1,"2023-05-29 18:46:27","4d0c160ebb1ce460ebd4771f52f78daa","95.90.206.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad","5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad",30,"2837","{""age"":""30""}","","","",""
"survey-multi-select",2,20031,"0.0-2.0",2,1,"2023-05-29 18:46:27","4d0c160ebb1ce460ebd4771f52f78daa","95.90.206.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad","5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad",NA,"15642","{""Gender"":[""Mann""],""Education"":["" Postgraduierter Abschluss""]}","[0,1]","","",""
"html-keyboard-response",3,22927,"0.0-3.0",2,1,"2023-05-29 18:46:27","4d0c160ebb1ce460ebd4771f52f78daa","95.90.206.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad","5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad",NA,"","","","","",""
"html-keyboard-response",4,23928,"0.0-4.0-0.0",2,1,"2023-05-29 18:46:27","4d0c160ebb1ce460ebd4771f52f78daa","95.90.206.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad","5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,31938,"0.0-4.0-1.0",2,1,"2023-05-29 18:46:27","4d0c160ebb1ce460ebd4771f52f78daa","95.90.206.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad","5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad",NA,"null","null","","DE_Shortterm_Toothbrush.png","",""
"survey-likert",6,48482,"0.0-4.0-2.0",2,1,"2023-05-29 18:46:27","4d0c160ebb1ce460ebd4771f52f78daa","95.90.206.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad","5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad",NA,"16542","{""Q0"":5,""Q1"":3,""Q2"":2,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response",7,49486,"0.0-4.0-0.1",2,1,"2023-05-29 18:46:27","4d0c160ebb1ce460ebd4771f52f78daa","95.90.206.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad","5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,57500,"0.0-4.0-1.1",2,1,"2023-05-29 18:46:27","4d0c160ebb1ce460ebd4771f52f78daa","95.90.206.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad","5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad",NA,"null","null","","Control_Headphones.png","",""
"survey-likert",9,69052,"0.0-4.0-2.1",2,1,"2023-05-29 18:46:27","4d0c160ebb1ce460ebd4771f52f78daa","95.90.206.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","WebKit","Chrome","113.0.0.0","Windows",10,"5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad","5ff4c46f2b78a5bfb54d2941","6474f006c1040bbd864873ba","6474f2fd1e039e9290a284ad",NA,"11551","{""Q0"":5,""Q1"":4,""Q2"":1,""Q3"":3}","[0,1,2,3]","","",""
