"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"survey-likert",12,78342,"0.0-4.0-2.2",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"10287","{""Q0"":2,""Q1"":2,""Q2"":1,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response",13,79348,"0.0-4.0-0.3",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",14,87361,"0.0-4.0-1.3",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","DE_Shortterm_Headphones.png","",""
"survey-likert",15,96105,"0.0-4.0-2.3",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"8741","{""Q0"":7,""Q1"":6,""Q2"":1,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",16,97113,"0.0-4.0-0.4",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",17,105117,"0.0-4.0-1.4",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","Control_Toothbrush.png","",""
"survey-likert",18,114375,"0.0-4.0-2.4",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"9256","{""Q0"":6,""Q1"":5,""Q2"":0,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",19,115383,"0.0-4.0-0.5",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",20,123393,"0.0-4.0-1.5",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",21,131624,"0.0-4.0-2.5",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"8227","{""Q0"":4,""Q1"":5,""Q2"":1,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",22,132634,"0.0-4.0-0.6",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",23,140641,"0.0-4.0-1.6",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","DE_LongTerm_Toothbrush.png","",""
"survey-likert",24,147304,"0.0-4.0-2.6",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"6661","{""Q0"":6,""Q1"":7,""Q2"":0,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",25,148313,"0.0-4.0-0.7",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",26,156321,"0.0-4.0-1.7",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",27,165224,"0.0-4.0-2.7",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"8900","{""Q0"":6,""Q1"":5,""Q2"":0,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",28,166230,"0.0-4.0-0.8",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",29,174241,"0.0-4.0-1.8",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"null","null","","DE_Shortterm_Toothbrush.png","",""
"survey-likert",30,182778,"0.0-4.0-2.8",3,1,"2023-05-29 18:47:41","4d0c160ebb1ce460ebd4771f52f78daa","2.202.119.220","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36","Macintosh","Chrome","113.0.0.0","OS X","10_15_7","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859","5e986435a93c9104ab935f20","6474f006c1040bbd864873ba","6474f34cd5e7d6c32ea9c859",NA,"8534","{""Q0"":3,""Q1"":4,""Q2"":4,""Q3"":3}","[0,1,2,3]","","",""
