"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,4894,"0.0-0.0",6,1,"2023-05-29 18:55:18","4d0c160ebb1ce460ebd4771f52f78daa","2.29.188.180","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76",NA,"","","","","",""
"survey-text",1,8826,"0.0-1.0",6,1,"2023-05-29 18:55:18","4d0c160ebb1ce460ebd4771f52f78daa","2.29.188.180","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76",31,"3917","{""age"":""31""}","","","",""
"survey-multi-select",2,20067,"0.0-2.0",6,1,"2023-05-29 18:55:18","4d0c160ebb1ce460ebd4771f52f78daa","2.29.188.180","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76",NA,"11238","{""Gender"":[""Frau""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,25240,"0.0-3.0",6,1,"2023-05-29 18:55:18","4d0c160ebb1ce460ebd4771f52f78daa","2.29.188.180","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76",NA,"","","","","",""
"html-keyboard-response",4,26244,"0.0-4.0-0.0",6,1,"2023-05-29 18:55:18","4d0c160ebb1ce460ebd4771f52f78daa","2.29.188.180","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,34311,"0.0-4.0-1.0",6,1,"2023-05-29 18:55:18","4d0c160ebb1ce460ebd4771f52f78daa","2.29.188.180","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76",NA,"null","null","","Control_Toothbrush.png","",""
"survey-likert",6,57463,"0.0-4.0-2.0",6,1,"2023-05-29 18:55:18","4d0c160ebb1ce460ebd4771f52f78daa","2.29.188.180","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76",NA,"23148","{""Q0"":5,""Q1"":4,""Q2"":4,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response",7,58467,"0.0-4.0-0.1",6,1,"2023-05-29 18:55:18","4d0c160ebb1ce460ebd4771f52f78daa","2.29.188.180","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,66533,"0.0-4.0-1.1",6,1,"2023-05-29 18:55:18","4d0c160ebb1ce460ebd4771f52f78daa","2.29.188.180","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76",NA,"null","null","","DE_LongTerm_Toothbrush.png","",""
"survey-likert",9,89395,"0.0-4.0-2.1",6,1,"2023-05-29 18:55:18","4d0c160ebb1ce460ebd4771f52f78daa","2.29.188.180","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76","5cc96dda627fc30013fc2354","6474f006c1040bbd864873ba","6474f5104e36e29b68d51b76",NA,"22859","{""Q0"":6,""Q1"":5,""Q2"":0,""Q3"":4}","[0,1,2,3]","","",""
