"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,1606,"0.0-0.0",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"","","","","",""
"survey-text",1,4018,"0.0-1.0",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",25,"2392","{""age"":""25""}","","","",""
"survey-multi-select",2,11271,"0.0-2.0",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"7248","{""Gender"":[""Frau""],""Education"":["" Postgraduierter Abschluss""]}","[0,1]","","",""
"html-keyboard-response",3,12658,"0.0-3.0",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"","","","","",""
"html-keyboard-response",4,13665,"0.0-4.0-0.0",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,21671,"0.0-4.0-1.0",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",6,27705,"0.0-4.0-2.0",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"6030","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response",7,28707,"0.0-4.0-0.1",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,36711,"0.0-4.0-1.1",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","DE_LongTerm_Toothbrush.png","",""
"survey-likert",9,42108,"0.0-4.0-2.1",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"5393","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response",10,43111,"0.0-4.0-0.2",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",11,51115,"0.0-4.0-1.2",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","DE_Shortterm_watch.png","",""
"survey-likert",12,56956,"0.0-4.0-2.2",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"5837","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response",13,57959,"0.0-4.0-0.3",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",14,65963,"0.0-4.0-1.3",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","Control_Watch.png","",""
"survey-likert",15,73138,"0.0-4.0-2.3",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"7172","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response",16,74142,"0.0-4.0-0.4",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",17,82147,"0.0-4.0-1.4",38,1,"2023-05-17 10:07:04","1ecd9d38d4622338824de6fd67a72f4c","163.117.64.9","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7",NA,"null","null","","DE_Shortterm_Headphones.png","",""
