"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"survey-likert",15,124599,"0.0-4.0-2.3",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"12251","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",16,125603,"0.0-4.0-0.4",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",17,135640,"0.0-4.0-1.4",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"null","null","","DE_Shortterm_watch.png","",""
"survey-likert",18,153185,"0.0-4.0-2.4",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"17540","{""Q0"":5,""Q1"":6,""Q2"":2,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",19,154190,"0.0-4.0-0.5",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",20,164245,"0.0-4.0-1.5",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"null","null","","Control_Headphones.png","",""
"survey-likert",21,183121,"0.0-4.0-2.5",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"18870","{""Q0"":5,""Q1"":5,""Q2"":6,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response",22,184125,"0.0-4.0-0.6",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",23,194188,"0.0-4.0-1.6",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"null","null","","DE_Shortterm_Toothbrush.png","",""
"survey-likert",24,204206,"0.0-4.0-2.6",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"10011","{""Q0"":7,""Q1"":7,""Q2"":8,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response",25,205211,"0.0-4.0-0.7",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",26,215250,"0.0-4.0-1.7",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"null","null","","Control_Watch.png","",""
"survey-likert",27,222074,"0.0-4.0-2.7",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"6819","{""Q0"":5,""Q1"":4,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response",28,223078,"0.0-4.0-0.8",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",29,233136,"0.0-4.0-1.8",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"null","null","","DE_Shortterm_Headphones.png","",""
"survey-likert",30,240442,"0.0-4.0-2.8",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"7300","{""Q0"":7,""Q1"":7,""Q2"":6,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response",31,253658,"0.0-5.0",7,1,"2023-05-15 16:09:33","438acae18c258eb4b86bc80e7c9990c9","80.187.83.138","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,2; iOS 16_4_1; de_DE; de-DE; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla",NA,"iOS","16_4_1","PAAaYcLCEI2bnPmRxqjV7nUmblHXy2qe-UNiEZhWDuoyWZiSKiH82jskPjUqw",NA,"","","","","",""
