"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",0,6468,"0.0-0.0",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,NA,"","","","","",""
"survey-text",1,10583,"0.0-1.0",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,23,"4085","{""age"":""23""}","","","",""
"survey-multi-select",2,36776,"0.0-2.0",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,NA,"26178","{""Gender"":[""Frau""],""Education"":[""Hochschulabschluss/berufliches Äquivalent""]}","[0,1]","","",""
"html-keyboard-response",3,60791,"0.0-3.0",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,NA,"","","","","",""
"html-keyboard-response",4,61811,"0.0-4.0-0.0",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",5,70027,"0.0-4.0-1.0",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,NA,"null","null","","Control_Headphones.png","",""
"survey-likert",6,91972,"0.0-4.0-2.0",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,NA,"21908","{""Q0"":5,""Q1"":2,""Q2"":8,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response",7,92989,"0.0-4.0-0.1",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",8,101090,"0.0-4.0-1.1",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,NA,"null","null","","DE_Shortterm_watch.png","",""
"survey-likert",9,116101,"0.0-4.0-2.1",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,NA,"14988","{""Q0"":7,""Q1"":0,""Q2"":4,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response",10,117114,"0.0-4.0-0.2",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",11,125246,"0.0-4.0-1.2",32,1,"2023-05-16 19:11:04","1ecd9d38d4622338824de6fd67a72f4c","46.114.94.73","Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/113.0 Firefox/113.0",NA,"Firefox",113,"AndroidOS",10,NA,"null","null","","DE_Shortterm_Toothbrush.png","",""
