"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response",22,187819,"0.0-4.0-0.6",36,1,"2023-05-16 23:54:00","1ecd9d38d4622338824de6fd67a72f4c","80.187.120.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",23,195861,"0.0-4.0-1.6",36,1,"2023-05-16 23:54:00","1ecd9d38d4622338824de6fd67a72f4c","80.187.120.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7",NA,"null","null","","Control_Watch.png","",""
"survey-likert",24,199866,"0.0-4.0-2.6",36,1,"2023-05-16 23:54:00","1ecd9d38d4622338824de6fd67a72f4c","80.187.120.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7",NA,"3993","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response",25,200871,"0.0-4.0-0.7",36,1,"2023-05-16 23:54:00","1ecd9d38d4622338824de6fd67a72f4c","80.187.120.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",26,208912,"0.0-4.0-1.7",36,1,"2023-05-16 23:54:00","1ecd9d38d4622338824de6fd67a72f4c","80.187.120.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7",NA,"null","null","","DE_Longterm_Watch.png","",""
"survey-likert",27,218752,"0.0-4.0-2.7",36,1,"2023-05-16 23:54:00","1ecd9d38d4622338824de6fd67a72f4c","80.187.120.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7",NA,"9829","{""Q0"":5,""Q1"":6,""Q2"":2,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",28,219756,"0.0-4.0-0.8",36,1,"2023-05-16 23:54:00","1ecd9d38d4622338824de6fd67a72f4c","80.187.120.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7",NA,"null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response",29,227816,"0.0-4.0-1.8",36,1,"2023-05-16 23:54:00","1ecd9d38d4622338824de6fd67a72f4c","80.187.120.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7",NA,"null","null","","DE_Longterm_Headphones.png","",""
"survey-likert",30,234960,"0.0-4.0-2.8",36,1,"2023-05-16 23:54:00","1ecd9d38d4622338824de6fd67a72f4c","80.187.120.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7",NA,"7139","{""Q0"":5,""Q1"":5,""Q2"":3,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response",31,277933,"0.0-5.0",36,1,"2023-05-16 23:54:00","1ecd9d38d4622338824de6fd67a72f4c","80.187.120.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15","Macintosh","Safari",16.4,"OS X","10_15_7",NA,"","","","","",""
