"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","5029","0.0-0.0","10","1","2023-05-15 16:23:33","35a371bf4d1b89eb9efa423149907f28","188.195.227.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_1_1; en_BR; en-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZ8gMx5SBF-b0SLvyErRJnnQ0mmX7JWl6o9YjnO6u4mWOO02P_VPhi-g-c","NaN","","","","","",""
"survey-text","1","8411","0.0-1.0","10","1","2023-05-15 16:23:33","35a371bf4d1b89eb9efa423149907f28","188.195.227.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_1_1; en_BR; en-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZ8gMx5SBF-b0SLvyErRJnnQ0mmX7JWl6o9YjnO6u4mWOO02P_VPhi-g-c","NaN","3375","{""age"":""21""}","","","",""
"survey-multi-select","2","20246","0.0-2.0","10","1","2023-05-15 16:23:33","35a371bf4d1b89eb9efa423149907f28","188.195.227.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_1_1; en_BR; en-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZ8gMx5SBF-b0SLvyErRJnnQ0mmX7JWl6o9YjnO6u4mWOO02P_VPhi-g-c","NaN","11827","{""Gender"":[""Homen""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","32498","0.0-3.0","10","1","2023-05-15 16:23:33","35a371bf4d1b89eb9efa423149907f28","188.195.227.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_1_1; en_BR; en-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZ8gMx5SBF-b0SLvyErRJnnQ0mmX7JWl6o9YjnO6u4mWOO02P_VPhi-g-c","NaN","","","","","",""
"html-keyboard-response","4","33504","0.0-4.0-0.0","10","1","2023-05-15 16:23:33","35a371bf4d1b89eb9efa423149907f28","188.195.227.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_1_1; en_BR; en-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZ8gMx5SBF-b0SLvyErRJnnQ0mmX7JWl6o9YjnO6u4mWOO02P_VPhi-g-c","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","43571","0.0-4.0-1.0","10","1","2023-05-15 16:23:33","35a371bf4d1b89eb9efa423149907f28","188.195.227.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_1_1; en_BR; en-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZ8gMx5SBF-b0SLvyErRJnnQ0mmX7JWl6o9YjnO6u4mWOO02P_VPhi-g-c","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
"survey-likert","6","71153","0.0-4.0-2.0","10","1","2023-05-15 16:23:33","35a371bf4d1b89eb9efa423149907f28","188.195.227.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_1_1; en_BR; en-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZ8gMx5SBF-b0SLvyErRJnnQ0mmX7JWl6o9YjnO6u4mWOO02P_VPhi-g-c","NaN","27574","{""Q0"":6,""Q1"":7,""Q2"":8,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response","7","72157","0.0-4.0-0.1","10","1","2023-05-15 16:23:33","35a371bf4d1b89eb9efa423149907f28","188.195.227.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_1_1; en_BR; en-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZ8gMx5SBF-b0SLvyErRJnnQ0mmX7JWl6o9YjnO6u4mWOO02P_VPhi-g-c","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","82220","0.0-4.0-1.1","10","1","2023-05-15 16:23:33","35a371bf4d1b89eb9efa423149907f28","188.195.227.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_1_1; en_BR; en-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZ8gMx5SBF-b0SLvyErRJnnQ0mmX7JWl6o9YjnO6u4mWOO02P_VPhi-g-c","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","9","104600","0.0-4.0-2.1","10","1","2023-05-15 16:23:33","35a371bf4d1b89eb9efa423149907f28","188.195.227.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_1_1; en_BR; en-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZ8gMx5SBF-b0SLvyErRJnnQ0mmX7JWl6o9YjnO6u4mWOO02P_VPhi-g-c","NaN","22373","{""Q0"":6,""Q1"":6,""Q2"":8,""Q3"":1}","[0,1,2,3]","","",""
