"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","2247","0.0-0.0","12","1","2023-05-28 15:22:55","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.2.8","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","","","","","",""
"survey-text","1","21051","0.0-1.0","12","1","2023-05-28 15:22:55","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.2.8","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","18757","{""age"":""26""}","","","",""
"survey-multi-select","2","31990","0.0-2.0","12","1","2023-05-28 15:22:55","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.2.8","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","10931","{""Gender"":[""Mulher""],""Education"":[""Pós-graduação""]}","[0,1]","","",""
"html-keyboard-response","3","34574","0.0-3.0","12","1","2023-05-28 15:22:55","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.2.8","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","","","","","",""
"html-keyboard-response","4","35581","0.0-4.0-0.0","12","1","2023-05-28 15:22:55","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.2.8","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","43661","0.0-4.0-1.0","12","1","2023-05-28 15:22:55","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.2.8","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","6","52999","0.0-4.0-2.0","12","1","2023-05-28 15:22:55","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.2.8","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","9328","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response","7","54003","0.0-4.0-0.1","12","1","2023-05-28 15:22:55","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.2.8","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","62078","0.0-4.0-1.1","12","1","2023-05-28 15:22:55","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.2.8","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","9","69971","0.0-4.0-2.1","12","1","2023-05-28 15:22:55","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.2.8","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","7886","{""Q0"":0,""Q1"":0,""Q2"":6,""Q3"":0}","[0,1,2,3]","","",""
