"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","3844","0.0-0.0","24","1","2023-05-15 20:07:22","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.20.197","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","","","","","",""
"survey-text","1","6839","0.0-1.0","24","1","2023-05-15 20:07:22","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.20.197","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","2967","{""age"":""27""}","","","",""
"survey-multi-select","2","17297","0.0-2.0","24","1","2023-05-15 20:07:22","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.20.197","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","10453","{""Gender"":[""Mulher""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","27017","0.0-3.0","24","1","2023-05-15 20:07:22","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.20.197","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","","","","","",""
"html-keyboard-response","4","28023","0.0-4.0-0.0","24","1","2023-05-15 20:07:22","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.20.197","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","36089","0.0-4.0-1.0","24","1","2023-05-15 20:07:22","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.20.197","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","6","61637","0.0-4.0-2.0","24","1","2023-05-15 20:07:22","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.20.197","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","25542","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","7","62642","0.0-4.0-0.1","24","1","2023-05-15 20:07:22","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.20.197","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","70707","0.0-4.0-1.1","24","1","2023-05-15 20:07:22","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.20.197","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
"survey-likert","9","93656","0.0-4.0-2.1","24","1","2023-05-15 20:07:22","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.20.197","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","22944","{""Q0"":5,""Q1"":5,""Q2"":2,""Q3"":3}","[0,1,2,3]","","",""
