"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"image-keyboard-response","14","226001","0.0-4.0-1.3","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","null","null","","Control_Watch.png","",""
"survey-likert","15","248552","0.0-4.0-2.3","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","22545","{""Q0"":6,""Q1"":6,""Q2"":1,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response","16","249554","0.0-4.0-0.4","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","17","257623","0.0-4.0-1.4","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","18","277935","0.0-4.0-2.4","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","20306","{""Q0"":6,""Q1"":6,""Q2"":3,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","19","278938","0.0-4.0-0.5","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","20","287008","0.0-4.0-1.5","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
"survey-likert","21","328740","0.0-4.0-2.5","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","41727","{""Q0"":3,""Q1"":1,""Q2"":7,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response","22","329743","0.0-4.0-0.6","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","23","337815","0.0-4.0-1.6","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","24","352453","0.0-4.0-2.6","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","14631","{""Q0"":7,""Q1"":7,""Q2"":2,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response","25","353455","0.0-4.0-0.7","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","26","361510","0.0-4.0-1.7","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","27","381389","0.0-4.0-2.7","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","19872","{""Q0"":6,""Q1"":6,""Q2"":1,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","28","382395","0.0-4.0-0.8","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","29","390463","0.0-4.0-1.8","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","30","409781","0.0-4.0-2.8","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","19312","{""Q0"":5,""Q1"":6,""Q2"":1,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","31","433944","0.0-5.0","19","1","2023-05-15 18:09:53","71cfef5bfd41dc7064b9a1fcb7b54361","109.250.32.3","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone13,3; iOS 16_0_2; pt_DE; pt-BR; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_2","PAAaZM5sV-OBaCZTsFbOMOYF075BCaKbt1G0AIRbd28wzwSLrD3tZEcKlJ-9E","NaN","","","","","",""
