"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","6901","0.0-0.0","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","","","","","",""
"survey-text","1","14529","0.0-1.0","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","7614","{""age"":""Rio de Janeiro""}","","","",""
"survey-multi-select","2","26785","0.0-2.0","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","12239","{""Gender"":[""Homen""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","33416","0.0-3.0","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","","","","","",""
"html-keyboard-response","4","34421","0.0-4.0-0.0","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","42483","0.0-4.0-1.0","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","null","null","","Control_Headphones.png","",""
"survey-likert","6","67848","0.0-4.0-2.0","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","25340","{""Q0"":6,""Q1"":7,""Q2"":3,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response","7","68865","0.0-4.0-0.1","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","76878","0.0-4.0-1.1","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","9","90871","0.0-4.0-2.1","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","13970","{""Q0"":7,""Q1"":7,""Q2"":2,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","10","91887","0.0-4.0-0.2","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","11","99899","0.0-4.0-1.2","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","12","107365","0.0-4.0-2.2","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","7446","{""Q0"":7,""Q1"":7,""Q2"":2,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","13","108381","0.0-4.0-0.3","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","116394","0.0-4.0-1.3","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
"survey-likert","15","128104","0.0-4.0-2.3","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","11692","{""Q0"":1,""Q1"":1,""Q2"":7,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response","16","129118","0.0-4.0-0.4","77","1","2023-05-16 16:39:04","71cfef5bfd41dc7064b9a1fcb7b54361","177.79.117.111","Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M325FV) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36","Samsung","Chrome","106.0.5249.126","AndroidOS","11","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
