"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","1235","0.0-0.0","3","1","2023-05-15 16:03:12","35a371bf4d1b89eb9efa423149907f28","148.69.6.66","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZUlA9mdzj7CW1OCEfC_kK3k5qvg4qNZ8_r1IkTZOS_en05a5H10_3fVmE","NaN","","","","","",""
"survey-text","1","4240","0.0-1.0","3","1","2023-05-15 16:03:12","35a371bf4d1b89eb9efa423149907f28","148.69.6.66","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZUlA9mdzj7CW1OCEfC_kK3k5qvg4qNZ8_r1IkTZOS_en05a5H10_3fVmE","NaN","2991","{""age"":""22""}","","","",""
"survey-multi-select","2","22239","0.0-2.0","3","1","2023-05-15 16:03:12","35a371bf4d1b89eb9efa423149907f28","148.69.6.66","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZUlA9mdzj7CW1OCEfC_kK3k5qvg4qNZ8_r1IkTZOS_en05a5H10_3fVmE","NaN","17990","{""Gender"":[""Mulher""],""Education"":[""Prefiro não dizer""]}","[0,1]","","",""
"html-keyboard-response","3","24038","0.0-3.0","3","1","2023-05-15 16:03:12","35a371bf4d1b89eb9efa423149907f28","148.69.6.66","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZUlA9mdzj7CW1OCEfC_kK3k5qvg4qNZ8_r1IkTZOS_en05a5H10_3fVmE","NaN","","","","","",""
"html-keyboard-response","4","25045","0.0-4.0-0.0","3","1","2023-05-15 16:03:12","35a371bf4d1b89eb9efa423149907f28","148.69.6.66","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZUlA9mdzj7CW1OCEfC_kK3k5qvg4qNZ8_r1IkTZOS_en05a5H10_3fVmE","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","35102","0.0-4.0-1.0","3","1","2023-05-15 16:03:12","35a371bf4d1b89eb9efa423149907f28","148.69.6.66","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZUlA9mdzj7CW1OCEfC_kK3k5qvg4qNZ8_r1IkTZOS_en05a5H10_3fVmE","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","6","58828","0.0-4.0-2.0","3","1","2023-05-15 16:03:12","35a371bf4d1b89eb9efa423149907f28","148.69.6.66","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZUlA9mdzj7CW1OCEfC_kK3k5qvg4qNZ8_r1IkTZOS_en05a5H10_3fVmE","NaN","23715","{""Q0"":1,""Q1"":7,""Q2"":2,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","7","59834","0.0-4.0-0.1","3","1","2023-05-15 16:03:12","35a371bf4d1b89eb9efa423149907f28","148.69.6.66","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZUlA9mdzj7CW1OCEfC_kK3k5qvg4qNZ8_r1IkTZOS_en05a5H10_3fVmE","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","69908","0.0-4.0-1.1","3","1","2023-05-15 16:03:12","35a371bf4d1b89eb9efa423149907f28","148.69.6.66","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZUlA9mdzj7CW1OCEfC_kK3k5qvg4qNZ8_r1IkTZOS_en05a5H10_3fVmE","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","9","79609","0.0-4.0-2.1","3","1","2023-05-15 16:03:12","35a371bf4d1b89eb9efa423149907f28","148.69.6.66","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_1","PAAaZUlA9mdzj7CW1OCEfC_kK3k5qvg4qNZ8_r1IkTZOS_en05a5H10_3fVmE","NaN","9691","{""Q0"":5,""Q1"":2,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
