"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","8806","0.0-0.0","21","1","2023-05-15 18:21:40","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.219.237","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","","","","","",""
"survey-text","1","16704","0.0-1.0","21","1","2023-05-15 18:21:40","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.219.237","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","7871","{""age"":""38""}","","","",""
"survey-multi-select","2","24963","0.0-2.0","21","1","2023-05-15 18:21:40","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.219.237","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","8231","{""Gender"":[""Mulher""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","29367","0.0-3.0","21","1","2023-05-15 18:21:40","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.219.237","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","","","","","",""
"html-keyboard-response","4","30380","0.0-4.0-0.0","21","1","2023-05-15 18:21:40","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.219.237","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","38461","0.0-4.0-1.0","21","1","2023-05-15 18:21:40","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.219.237","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","6","76506","0.0-4.0-2.0","21","1","2023-05-15 18:21:40","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.219.237","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","37882","{""Q0"":4,""Q1"":0,""Q2"":0,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response","7","77541","0.0-4.0-0.1","21","1","2023-05-15 18:21:40","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.219.237","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","85556","0.0-4.0-1.1","21","1","2023-05-15 18:21:40","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.219.237","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","9","94241","0.0-4.0-2.1","21","1","2023-05-15 18:21:40","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.219.237","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","8674","{""Q0"":4,""Q1"":0,""Q2"":0,""Q3"":0}","[0,1,2,3]","","",""
