"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","10","268048","0.0-4.0-0.2","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","11","278122","0.0-4.0-1.2","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","12","290980","0.0-4.0-2.2","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","12850","{""Q0"":6,""Q1"":7,""Q2"":5,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","13","291986","0.0-4.0-0.3","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","302046","0.0-4.0-1.3","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","Control_Watch.png","",""
"survey-likert","15","318606","0.0-4.0-2.3","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","16551","{""Q0"":6,""Q1"":6,""Q2"":2,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","16","319611","0.0-4.0-0.4","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","17","329688","0.0-4.0-1.4","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","18","337766","0.0-4.0-2.4","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","8070","{""Q0"":6,""Q1"":6,""Q2"":3,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response","19","338771","0.0-4.0-0.5","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","20","348830","0.0-4.0-1.5","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","21","357522","0.0-4.0-2.5","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","8683","{""Q0"":6,""Q1"":7,""Q2"":3,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","22","358527","0.0-4.0-0.6","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","23","368602","0.0-4.0-1.6","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","24","375597","0.0-4.0-2.6","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","6987","{""Q0"":6,""Q1"":6,""Q2"":3,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response","25","376602","0.0-4.0-0.7","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","26","386675","0.0-4.0-1.7","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
"survey-likert","27","400278","0.0-4.0-2.7","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","13593","{""Q0"":6,""Q1"":4,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","28","401283","0.0-4.0-0.8","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","29","411343","0.0-4.0-1.8","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","30","420503","0.0-4.0-2.8","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","9152","{""Q0"":5,""Q1"":6,""Q2"":3,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response","31","440780","0.0-5.0","6","1","2023-05-15 16:12:52","35a371bf4d1b89eb9efa423149907f28","37.65.15.241","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,1; iOS 16_1_2; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","16_1_2","PAAabrzf4Cw8Ai1gKvZqIUuOwuiuvlFjhSTk-p2WuNdyTKtIuCUYHoZWBvvNo","NaN","","","","","",""
