"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"image-keyboard-response","17","178402","0.0-4.0-1.4","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","null","null","","Control_Headphones.png","",""
"survey-likert","18","196403","0.0-4.0-2.4","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","17987","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","19","197413","0.0-4.0-0.5","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","20","205478","0.0-4.0-1.5","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","21","214842","0.0-4.0-2.5","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","9351","{""Q0"":3,""Q1"":3,""Q2"":0,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","22","215846","0.0-4.0-0.6","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","23","223933","0.0-4.0-1.6","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","24","241719","0.0-4.0-2.6","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","17774","{""Q0"":4,""Q1"":1,""Q2"":0,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response","25","242723","0.0-4.0-0.7","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","26","250785","0.0-4.0-1.7","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","27","262593","0.0-4.0-2.7","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","11794","{""Q0"":4,""Q1"":4,""Q2"":0,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","28","263612","0.0-4.0-0.8","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","29","271685","0.0-4.0-1.8","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","30","284202","0.0-4.0-2.8","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","12505","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","31","310492","0.0-5.0","56","1","2023-05-16 15:24:50","71cfef5bfd41dc7064b9a1fcb7b54361","177.27.29.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_1_1; en_BR; en-AU; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_1_1","PAAaajj5_bikxBZ3kf8PWsHpuHUmTjgAcXWGNwJRysvjHL5ngeIV11rfhO2dc","NaN","","","","","",""
