"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","2350","0.0-0.0","32","1","2023-05-16 05:56:06","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","","","","","",""
"survey-text","1","5599","0.0-1.0","32","1","2023-05-16 05:56:06","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","3240","{""age"":""31""}","","","",""
"survey-multi-select","2","15011","0.0-2.0","32","1","2023-05-16 05:56:06","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","9404","{""Gender"":[""Mulher""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","20012","0.0-3.0","32","1","2023-05-16 05:56:06","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","","","","","",""
"html-keyboard-response","4","21025","0.0-4.0-0.0","32","1","2023-05-16 05:56:06","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","29082","0.0-4.0-1.0","32","1","2023-05-16 05:56:06","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","6","65455","0.0-4.0-2.0","32","1","2023-05-16 05:56:06","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","36365","{""Q0"":6,""Q1"":5,""Q2"":1,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response","7","66472","0.0-4.0-0.1","32","1","2023-05-16 05:56:06","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","74487","0.0-4.0-1.1","32","1","2023-05-16 05:56:06","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","9","98001","0.0-4.0-2.1","32","1","2023-05-16 05:56:06","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","23499","{""Q0"":2,""Q1"":1,""Q2"":4,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response","10","99014","0.0-4.0-0.2","32","1","2023-05-16 05:56:06","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.79","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
