"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"image-keyboard-response","11","193107","0.0-4.0-1.2","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","12","215531","0.0-4.0-2.2","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","22411","{""Q0"":6,""Q1"":6,""Q2"":0,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","13","216537","0.0-4.0-0.3","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","224621","0.0-4.0-1.3","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","Control_Headphones.png","",""
"survey-likert","15","250716","0.0-4.0-2.3","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","26083","{""Q0"":4,""Q1"":4,""Q2"":0,""Q3"":3}","[0,1,2,3]","","",""
"html-keyboard-response","16","251723","0.0-4.0-0.4","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","17","259788","0.0-4.0-1.4","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","18","281049","0.0-4.0-2.4","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","21249","{""Q0"":7,""Q1"":7,""Q2"":0,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","19","282057","0.0-4.0-0.5","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","20","290141","0.0-4.0-1.5","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
"survey-likert","21","303942","0.0-4.0-2.5","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","13790","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","22","304947","0.0-4.0-0.6","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","23","313017","0.0-4.0-1.6","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","24","328681","0.0-4.0-2.6","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","15654","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","25","329688","0.0-4.0-0.7","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","26","337771","0.0-4.0-1.7","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","27","353299","0.0-4.0-2.7","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","15517","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","28","354305","0.0-4.0-0.8","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","29","362388","0.0-4.0-1.8","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","30","385503","0.0-4.0-2.8","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","23101","{""Q0"":4,""Q1"":3,""Q2"":0,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response","31","428167","0.0-5.0","41","1","2023-05-16 08:08:22","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.86.168","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1","iPhone","Safari","16.0","iOS","16_0_2","NaN","","","","","",""
