"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","23532","0.0-0.0","92","1","2023-05-16 22:48:24","71cfef5bfd41dc7064b9a1fcb7b54361","179.67.144.81","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6.1","iOS","15_6_1","NaN","","","","","",""
"survey-text","1","27146","0.0-1.0","92","1","2023-05-16 22:48:24","71cfef5bfd41dc7064b9a1fcb7b54361","179.67.144.81","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6.1","iOS","15_6_1","NaN","3556","{""age"":""21""}","","","",""
"survey-multi-select","2","46395","0.0-2.0","92","1","2023-05-16 22:48:24","71cfef5bfd41dc7064b9a1fcb7b54361","179.67.144.81","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6.1","iOS","15_6_1","NaN","19241","{""Gender"":[""Mulher""],""Education"":[""Educação secundária (idade: 11-17)""]}","[0,1]","","",""
"html-keyboard-response","3","54076","0.0-3.0","92","1","2023-05-16 22:48:24","71cfef5bfd41dc7064b9a1fcb7b54361","179.67.144.81","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6.1","iOS","15_6_1","NaN","","","","","",""
"html-keyboard-response","4","55084","0.0-4.0-0.0","92","1","2023-05-16 22:48:24","71cfef5bfd41dc7064b9a1fcb7b54361","179.67.144.81","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6.1","iOS","15_6_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","63180","0.0-4.0-1.0","92","1","2023-05-16 22:48:24","71cfef5bfd41dc7064b9a1fcb7b54361","179.67.144.81","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6.1","iOS","15_6_1","NaN","null","null","","Control_Watch.png","",""
"survey-likert","6","85661","0.0-4.0-2.0","92","1","2023-05-16 22:48:24","71cfef5bfd41dc7064b9a1fcb7b54361","179.67.144.81","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6.1","iOS","15_6_1","NaN","22467","{""Q0"":3,""Q1"":4,""Q2"":6,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response","7","86670","0.0-4.0-0.1","92","1","2023-05-16 22:48:24","71cfef5bfd41dc7064b9a1fcb7b54361","179.67.144.81","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6.1","iOS","15_6_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","94749","0.0-4.0-1.1","92","1","2023-05-16 22:48:24","71cfef5bfd41dc7064b9a1fcb7b54361","179.67.144.81","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6.1","iOS","15_6_1","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","9","126209","0.0-4.0-2.1","92","1","2023-05-16 22:48:24","71cfef5bfd41dc7064b9a1fcb7b54361","179.67.144.81","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6.1","iOS","15_6_1","NaN","31451","{""Q0"":5,""Q1"":5,""Q2"":3,""Q3"":0}","[0,1,2,3]","","",""
