"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","2736","0.0-0.0","88","1","2023-05-16 19:55:08","71cfef5bfd41dc7064b9a1fcb7b54361","212.114.229.65","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6","iOS","15_6","NaN","","","","","",""
"survey-text","1","6675","0.0-1.0","88","1","2023-05-16 19:55:08","71cfef5bfd41dc7064b9a1fcb7b54361","212.114.229.65","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6","iOS","15_6","NaN","3884","{""age"":""23""}","","","",""
"survey-multi-select","2","14499","0.0-2.0","88","1","2023-05-16 19:55:08","71cfef5bfd41dc7064b9a1fcb7b54361","212.114.229.65","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6","iOS","15_6","NaN","7815","{""Gender"":[""Mulher""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","20717","0.0-3.0","88","1","2023-05-16 19:55:08","71cfef5bfd41dc7064b9a1fcb7b54361","212.114.229.65","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6","iOS","15_6","NaN","","","","","",""
"html-keyboard-response","4","21724","0.0-4.0-0.0","88","1","2023-05-16 19:55:08","71cfef5bfd41dc7064b9a1fcb7b54361","212.114.229.65","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6","iOS","15_6","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","29792","0.0-4.0-1.0","88","1","2023-05-16 19:55:08","71cfef5bfd41dc7064b9a1fcb7b54361","212.114.229.65","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6","iOS","15_6","NaN","null","null","","Control_Watch.png","",""
"survey-likert","6","53920","0.0-4.0-2.0","88","1","2023-05-16 19:55:08","71cfef5bfd41dc7064b9a1fcb7b54361","212.114.229.65","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6","iOS","15_6","NaN","24115","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response","7","54927","0.0-4.0-0.1","88","1","2023-05-16 19:55:08","71cfef5bfd41dc7064b9a1fcb7b54361","212.114.229.65","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6","iOS","15_6","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","63004","0.0-4.0-1.1","88","1","2023-05-16 19:55:08","71cfef5bfd41dc7064b9a1fcb7b54361","212.114.229.65","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6","iOS","15_6","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","9","76826","0.0-4.0-2.1","88","1","2023-05-16 19:55:08","71cfef5bfd41dc7064b9a1fcb7b54361","212.114.229.65","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Mobile/15E148 Safari/604.1","iPhone","Safari","15.6","iOS","15_6","NaN","13814","{""Q0"":5,""Q1"":5,""Q2"":0,""Q3"":5}","[0,1,2,3]","","",""
