"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","965","0.0-0.0","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","","","","","",""
"survey-text","1","2993","0.0-1.0","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","2013","{""age"":""22""}","","","",""
"survey-multi-select","2","9467","0.0-2.0","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","6463","{""Gender"":[""Homen""],""Education"":[""Educação secundária (idade: 11-17)""]}","[0,1]","","",""
"html-keyboard-response","3","18299","0.0-3.0","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","","","","","",""
"html-keyboard-response","4","19309","0.0-4.0-0.0","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","27375","0.0-4.0-1.0","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","6","46618","0.0-4.0-2.0","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","19229","{""Q0"":6,""Q1"":7,""Q2"":1,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","7","47629","0.0-4.0-0.1","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","55652","0.0-4.0-1.1","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","9","76105","0.0-4.0-2.1","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","20442","{""Q0"":5,""Q1"":6,""Q2"":1,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","10","77126","0.0-4.0-0.2","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","11","85153","0.0-4.0-1.2","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","12","96984","0.0-4.0-2.2","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","11795","{""Q0"":6,""Q1"":5,""Q2"":1,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response","13","98013","0.0-4.0-0.3","85","1","2023-05-16 19:17:55","71cfef5bfd41dc7064b9a1fcb7b54361","80.187.67.90","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
