"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","10106","0.0-0.0","93","1","2023-05-16 22:52:22","71cfef5bfd41dc7064b9a1fcb7b54361","177.142.5.175","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","","","","","",""
"survey-text","1","12876","0.0-1.0","93","1","2023-05-16 22:52:22","71cfef5bfd41dc7064b9a1fcb7b54361","177.142.5.175","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","2721","{""age"":""22""}","","","",""
"survey-multi-select","2","24508","0.0-2.0","93","1","2023-05-16 22:52:22","71cfef5bfd41dc7064b9a1fcb7b54361","177.142.5.175","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","11627","{""Gender"":[""Mulher""],""Education"":[""Educação secundária (idade: 11-17)""]}","[0,1]","","",""
"html-keyboard-response","3","25898","0.0-3.0","93","1","2023-05-16 22:52:22","71cfef5bfd41dc7064b9a1fcb7b54361","177.142.5.175","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","","","","","",""
"html-keyboard-response","4","26903","0.0-4.0-0.0","93","1","2023-05-16 22:52:22","71cfef5bfd41dc7064b9a1fcb7b54361","177.142.5.175","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","34976","0.0-4.0-1.0","93","1","2023-05-16 22:52:22","71cfef5bfd41dc7064b9a1fcb7b54361","177.142.5.175","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","6","51384","0.0-4.0-2.0","93","1","2023-05-16 22:52:22","71cfef5bfd41dc7064b9a1fcb7b54361","177.142.5.175","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","16399","{""Q0"":2,""Q1"":3,""Q2"":5,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response","7","52388","0.0-4.0-0.1","93","1","2023-05-16 22:52:22","71cfef5bfd41dc7064b9a1fcb7b54361","177.142.5.175","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","60443","0.0-4.0-1.1","93","1","2023-05-16 22:52:22","71cfef5bfd41dc7064b9a1fcb7b54361","177.142.5.175","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","9","68711","0.0-4.0-2.1","93","1","2023-05-16 22:52:22","71cfef5bfd41dc7064b9a1fcb7b54361","177.142.5.175","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","8260","{""Q0"":6,""Q1"":2,""Q2"":2,""Q3"":2}","[0,1,2,3]","","",""
