"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","10","153905","0.0-4.0-0.2","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","11","163972","0.0-4.0-1.2","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","Control_Headphones.png","",""
"survey-likert","12","186844","0.0-4.0-2.2","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","22865","{""Q0"":8,""Q1"":5,""Q2"":3,""Q3"":3}","[0,1,2,3]","","",""
"html-keyboard-response","13","187849","0.0-4.0-0.3","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","197917","0.0-4.0-1.3","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","15","208539","0.0-4.0-2.3","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","10615","{""Q0"":6,""Q1"":5,""Q2"":2,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response","16","209543","0.0-4.0-0.4","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","17","219594","0.0-4.0-1.4","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","Control_Watch.png","",""
"survey-likert","18","231684","0.0-4.0-2.4","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","12082","{""Q0"":6,""Q1"":5,""Q2"":3,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response","19","232689","0.0-4.0-0.5","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","20","242756","0.0-4.0-1.5","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
"survey-likert","21","252060","0.0-4.0-2.5","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","9298","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response","22","253065","0.0-4.0-0.6","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","23","263115","0.0-4.0-1.6","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","24","267997","0.0-4.0-2.6","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","4875","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response","25","269001","0.0-4.0-0.7","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","26","279069","0.0-4.0-1.7","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","27","286920","0.0-4.0-2.7","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","7844","{""Q0"":8,""Q1"":6,""Q2"":2,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response","28","287925","0.0-4.0-0.8","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","29","297991","0.0-4.0-1.8","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","30","310539","0.0-4.0-2.8","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","12542","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","31","315871","0.0-5.0","9","1","2023-05-15 16:23:14","35a371bf4d1b89eb9efa423149907f28","95.136.16.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone14,5; iOS 16_0_3; es_PT; es-PT; scale=3.00; 1170x2532; 472241688) NW/3","iPhone","Mozilla","","iOS","16_0_3","PAAaYF1t_FzFY30A-61T67BZfMqBGD1nGU4teo_8IgQrLlr-ZQ7nI6RT0e0Fk","NaN","","","","","",""
