"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","6486","0.0-0.0","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","","","","","",""
"survey-text","1","11994","0.0-1.0","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","5489","{""age"":""53""}","","","",""
"survey-multi-select","2","24706","0.0-2.0","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","12703","{""Gender"":[""Mulher""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","42455","0.0-3.0","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","","","","","",""
"html-keyboard-response","4","43463","0.0-4.0-0.0","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","51542","0.0-4.0-1.0","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","6","81496","0.0-4.0-2.0","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","29940","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","7","82503","0.0-4.0-0.1","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","90577","0.0-4.0-1.1","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
"survey-likert","9","104981","0.0-4.0-2.1","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","14395","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","10","105987","0.0-4.0-0.2","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","11","114046","0.0-4.0-1.2","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","12","122168","0.0-4.0-2.2","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","8111","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","13","123174","0.0-4.0-0.3","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","131239","0.0-4.0-1.3","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","null","null","","Control_Watch.png","",""
"survey-likert","15","170627","0.0-4.0-2.3","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","39377","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","16","171636","0.0-4.0-0.4","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","17","179711","0.0-4.0-1.4","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","null","null","","Control_Headphones.png","",""
"survey-likert","18","194510","0.0-4.0-2.4","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","14789","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","19","195518","0.0-4.0-0.5","22","1","2023-05-15 20:02:20","71cfef5bfd41dc7064b9a1fcb7b54361","87.103.60.194","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,5; iOS 16_3_1; pt_PT; pt-BR; scale=3.00; 1242x2688; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaZ6r8ptcSqS31gLH_7sKhFgOdL3jCWQGvtLuMp8dmjEoAF8_xOl-M45f-k","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
