"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","1593","0.0-0.0","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","","","","","",""
"survey-text","1","6572","0.0-1.0","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","4931","{""age"":""31""}","","","",""
"survey-multi-select","2","20107","0.0-2.0","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","13528","{""Gender"":[""Mulher""],""Education"":[""Pós-graduação""]}","[0,1]","","",""
"html-keyboard-response","3","25720","0.0-3.0","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","","","","","",""
"html-keyboard-response","4","26728","0.0-4.0-0.0","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","34802","0.0-4.0-1.0","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","6","58055","0.0-4.0-2.0","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","23243","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","7","59060","0.0-4.0-0.1","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","67117","0.0-4.0-1.1","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","9","89325","0.0-4.0-2.1","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","22203","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response","10","90330","0.0-4.0-0.2","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","11","98385","0.0-4.0-1.2","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","12","108539","0.0-4.0-2.2","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","10148","{""Q0"":4,""Q1"":0,""Q2"":4,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response","13","109541","0.0-4.0-0.3","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","117615","0.0-4.0-1.3","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
"survey-likert","15","129915","0.0-4.0-2.3","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","12292","{""Q0"":3,""Q1"":4,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","16","130919","0.0-4.0-0.4","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","17","138987","0.0-4.0-1.4","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","Control_Headphones.png","",""
"survey-likert","18","161144","0.0-4.0-2.4","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","22150","{""Q0"":4,""Q1"":8,""Q2"":4,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","19","162148","0.0-4.0-0.5","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","20","170220","0.0-4.0-1.5","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","21","189668","0.0-4.0-2.5","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","19443","{""Q0"":8,""Q1"":5,""Q2"":4,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","22","190671","0.0-4.0-0.6","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","23","198728","0.0-4.0-1.6","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","Control_Watch.png","",""
"survey-likert","24","208035","0.0-4.0-2.6","34","1","2023-05-16 06:11:46","71cfef5bfd41dc7064b9a1fcb7b54361","46.114.221.106","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","9302","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":0}","[0,1,2,3]","","",""
