"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","1527","0.0-0.0","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","","","","","",""
"survey-text","1","3752","0.0-1.0","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","2210","{""age"":""25""}","","","",""
"survey-multi-select","2","6749","0.0-2.0","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","2989","{""Gender"":[""Mulher""],""Education"":[""Pós-graduação""]}","[0,1]","","",""
"html-keyboard-response","3","7784","0.0-3.0","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","","","","","",""
"html-keyboard-response","4","8790","0.0-4.0-0.0","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","16815","0.0-4.0-1.0","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","6","26721","0.0-4.0-2.0","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","9896","{""Q0"":2,""Q1"":1,""Q2"":4,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response","7","27725","0.0-4.0-0.1","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","35731","0.0-4.0-1.1","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","9","43159","0.0-4.0-2.1","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","7423","{""Q0"":2,""Q1"":2,""Q2"":4,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response","10","44162","0.0-4.0-0.2","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","11","52168","0.0-4.0-1.2","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","Control_Watch.png","",""
"survey-likert","12","71554","0.0-4.0-2.2","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","19382","{""Q0"":4,""Q1"":3,""Q2"":4,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","13","72558","0.0-4.0-0.3","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","80565","0.0-4.0-1.3","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","15","91533","0.0-4.0-2.3","1","1","2023-05-28 12:53:27","71cfef5bfd41dc7064b9a1fcb7b54361","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","10964","{""Q0"":6,""Q1"":5,""Q2"":3,""Q3"":6}","[0,1,2,3]","","",""
