"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","7586","0.0-0.0","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","","","","","",""
"survey-text","1","12791","0.0-1.0","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","5169","{""age"":""28""}","","","",""
"survey-multi-select","2","18800","0.0-2.0","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","5992","{""Gender"":[""Homen""],""Education"":[""Pós-graduação""]}","[0,1]","","",""
"html-keyboard-response","3","23119","0.0-3.0","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","","","","","",""
"html-keyboard-response","4","24129","0.0-4.0-0.0","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","32199","0.0-4.0-1.0","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","6","61402","0.0-4.0-2.0","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","29178","{""Q0"":6,""Q1"":6,""Q2"":7,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","7","62431","0.0-4.0-0.1","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","70447","0.0-4.0-1.1","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","Control_Headphones.png","",""
"survey-likert","9","88758","0.0-4.0-2.1","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","18293","{""Q0"":5,""Q1"":3,""Q2"":7,""Q3"":3}","[0,1,2,3]","","",""
"html-keyboard-response","10","89774","0.0-4.0-0.2","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","11","97792","0.0-4.0-1.2","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","12","110414","0.0-4.0-2.2","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","12603","{""Q0"":7,""Q1"":7,""Q2"":6,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","13","111439","0.0-4.0-0.3","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","119456","0.0-4.0-1.3","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
"survey-likert","15","140244","0.0-4.0-2.3","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","20769","{""Q0"":6,""Q1"":6,""Q2"":7,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","16","141279","0.0-4.0-0.4","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","17","149295","0.0-4.0-1.4","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","18","164382","0.0-4.0-2.4","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","15070","{""Q0"":6,""Q1"":4,""Q2"":6,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","19","165399","0.0-4.0-0.5","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","20","173414","0.0-4.0-1.5","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","Control_Watch.png","",""
"survey-likert","21","188632","0.0-4.0-2.5","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","15211","{""Q0"":7,""Q1"":7,""Q2"":7,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","22","189655","0.0-4.0-0.6","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","23","197672","0.0-4.0-1.6","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","24","212320","0.0-4.0-2.6","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","14627","{""Q0"":5,""Q1"":5,""Q2"":6,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response","25","213343","0.0-4.0-0.7","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","26","221367","0.0-4.0-1.7","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","27","232882","0.0-4.0-2.7","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","11494","{""Q0"":5,""Q1"":4,""Q2"":5,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","28","233918","0.0-4.0-0.8","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","29","241943","0.0-4.0-1.8","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","30","267356","0.0-4.0-2.8","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","25402","{""Q0"":7,""Q1"":7,""Q2"":1,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","31","269035","0.0-5.0","10","1","2023-05-28 14:01:33","71cfef5bfd41dc7064b9a1fcb7b54361","77.169.23.72","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36","WebKit","Chrome","113.0.0.0","AndroidOS","10","NaN","","","","","",""
