"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","1752","0.0-0.0","124","1","2023-05-21 13:26:31","71cfef5bfd41dc7064b9a1fcb7b54361","31.4.181.167","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","","","","","",""
"survey-text","1","5807","0.0-1.0","124","1","2023-05-21 13:26:31","71cfef5bfd41dc7064b9a1fcb7b54361","31.4.181.167","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","4016","{""age"":""29""}","","","",""
"survey-multi-select","2","22183","0.0-2.0","124","1","2023-05-21 13:26:31","71cfef5bfd41dc7064b9a1fcb7b54361","31.4.181.167","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","16369","{""Gender"":[""Mulher""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","27381","0.0-3.0","124","1","2023-05-21 13:26:31","71cfef5bfd41dc7064b9a1fcb7b54361","31.4.181.167","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","","","","","",""
"html-keyboard-response","4","28389","0.0-4.0-0.0","124","1","2023-05-21 13:26:31","71cfef5bfd41dc7064b9a1fcb7b54361","31.4.181.167","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","36468","0.0-4.0-1.0","124","1","2023-05-21 13:26:31","71cfef5bfd41dc7064b9a1fcb7b54361","31.4.181.167","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","6","68711","0.0-4.0-2.0","124","1","2023-05-21 13:26:31","71cfef5bfd41dc7064b9a1fcb7b54361","31.4.181.167","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","32232","{""Q0"":6,""Q1"":4,""Q2"":0,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response","7","69715","0.0-4.0-0.1","124","1","2023-05-21 13:26:31","71cfef5bfd41dc7064b9a1fcb7b54361","31.4.181.167","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","77774","0.0-4.0-1.1","124","1","2023-05-21 13:26:31","71cfef5bfd41dc7064b9a1fcb7b54361","31.4.181.167","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","null","null","","Control_Watch.png","",""
"survey-likert","9","93744","0.0-4.0-2.1","124","1","2023-05-21 13:26:31","71cfef5bfd41dc7064b9a1fcb7b54361","31.4.181.167","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1","iPhone","Safari","16.3","iOS","16_3_1","NaN","15965","{""Q0"":3,""Q1"":2,""Q2"":6,""Q3"":0}","[0,1,2,3]","","",""
