"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","5520","0.0-0.0","28","1","2023-05-16 00:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.126.211","Mozilla/5.0 (Linux; Android 12; SM-G991B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (31/12; 480dpi; 1080x2176; samsung; SM-G991B; o1s; exynos2100; pt_BR; 472968201)","Samsung","Chrome","113.0.5672.76","AndroidOS","12","PAAabJ-X1rZDzTP0yhZcy5bFibhgySGBvtKUIwgvWAFGIO_EAcLBd4k7vCxKw","NaN","","","","","",""
"survey-text","1","8869","0.0-1.0","28","1","2023-05-16 00:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.126.211","Mozilla/5.0 (Linux; Android 12; SM-G991B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (31/12; 480dpi; 1080x2176; samsung; SM-G991B; o1s; exynos2100; pt_BR; 472968201)","Samsung","Chrome","113.0.5672.76","AndroidOS","12","PAAabJ-X1rZDzTP0yhZcy5bFibhgySGBvtKUIwgvWAFGIO_EAcLBd4k7vCxKw","NaN","3336","{""age"":""26""}","","","",""
"survey-multi-select","2","16335","0.0-2.0","28","1","2023-05-16 00:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.126.211","Mozilla/5.0 (Linux; Android 12; SM-G991B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (31/12; 480dpi; 1080x2176; samsung; SM-G991B; o1s; exynos2100; pt_BR; 472968201)","Samsung","Chrome","113.0.5672.76","AndroidOS","12","PAAabJ-X1rZDzTP0yhZcy5bFibhgySGBvtKUIwgvWAFGIO_EAcLBd4k7vCxKw","NaN","7459","{""Gender"":[""Mulher""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","24063","0.0-3.0","28","1","2023-05-16 00:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.126.211","Mozilla/5.0 (Linux; Android 12; SM-G991B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (31/12; 480dpi; 1080x2176; samsung; SM-G991B; o1s; exynos2100; pt_BR; 472968201)","Samsung","Chrome","113.0.5672.76","AndroidOS","12","PAAabJ-X1rZDzTP0yhZcy5bFibhgySGBvtKUIwgvWAFGIO_EAcLBd4k7vCxKw","NaN","","","","","",""
"html-keyboard-response","4","25071","0.0-4.0-0.0","28","1","2023-05-16 00:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.126.211","Mozilla/5.0 (Linux; Android 12; SM-G991B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (31/12; 480dpi; 1080x2176; samsung; SM-G991B; o1s; exynos2100; pt_BR; 472968201)","Samsung","Chrome","113.0.5672.76","AndroidOS","12","PAAabJ-X1rZDzTP0yhZcy5bFibhgySGBvtKUIwgvWAFGIO_EAcLBd4k7vCxKw","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","33135","0.0-4.0-1.0","28","1","2023-05-16 00:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.126.211","Mozilla/5.0 (Linux; Android 12; SM-G991B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (31/12; 480dpi; 1080x2176; samsung; SM-G991B; o1s; exynos2100; pt_BR; 472968201)","Samsung","Chrome","113.0.5672.76","AndroidOS","12","PAAabJ-X1rZDzTP0yhZcy5bFibhgySGBvtKUIwgvWAFGIO_EAcLBd4k7vCxKw","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","6","72048","0.0-4.0-2.0","28","1","2023-05-16 00:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.126.211","Mozilla/5.0 (Linux; Android 12; SM-G991B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (31/12; 480dpi; 1080x2176; samsung; SM-G991B; o1s; exynos2100; pt_BR; 472968201)","Samsung","Chrome","113.0.5672.76","AndroidOS","12","PAAabJ-X1rZDzTP0yhZcy5bFibhgySGBvtKUIwgvWAFGIO_EAcLBd4k7vCxKw","NaN","38897","{""Q0"":4,""Q1"":3,""Q2"":2,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response","7","73058","0.0-4.0-0.1","28","1","2023-05-16 00:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.126.211","Mozilla/5.0 (Linux; Android 12; SM-G991B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (31/12; 480dpi; 1080x2176; samsung; SM-G991B; o1s; exynos2100; pt_BR; 472968201)","Samsung","Chrome","113.0.5672.76","AndroidOS","12","PAAabJ-X1rZDzTP0yhZcy5bFibhgySGBvtKUIwgvWAFGIO_EAcLBd4k7vCxKw","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","81072","0.0-4.0-1.1","28","1","2023-05-16 00:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.126.211","Mozilla/5.0 (Linux; Android 12; SM-G991B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (31/12; 480dpi; 1080x2176; samsung; SM-G991B; o1s; exynos2100; pt_BR; 472968201)","Samsung","Chrome","113.0.5672.76","AndroidOS","12","PAAabJ-X1rZDzTP0yhZcy5bFibhgySGBvtKUIwgvWAFGIO_EAcLBd4k7vCxKw","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","9","105259","0.0-4.0-2.1","28","1","2023-05-16 00:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","201.17.126.211","Mozilla/5.0 (Linux; Android 12; SM-G991B Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/113.0.5672.76 Mobile Safari/537.36 Instagram 282.0.0.22.119 Android (31/12; 480dpi; 1080x2176; samsung; SM-G991B; o1s; exynos2100; pt_BR; 472968201)","Samsung","Chrome","113.0.5672.76","AndroidOS","12","PAAabJ-X1rZDzTP0yhZcy5bFibhgySGBvtKUIwgvWAFGIO_EAcLBd4k7vCxKw","NaN","24171","{""Q0"":5,""Q1"":4,""Q2"":3,""Q3"":3}","[0,1,2,3]","","",""
