"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","4632","0.0-0.0","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","","","","","",""
"survey-text","1","8424","0.0-1.0","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","3772","{""age"":""27""}","","","",""
"survey-multi-select","2","20397","0.0-2.0","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","11956","{""Gender"":[""Mulher""],""Education"":[""Pós-graduação""]}","[0,1]","","",""
"html-keyboard-response","3","25919","0.0-3.0","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","","","","","",""
"html-keyboard-response","4","26929","0.0-4.0-0.0","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","35021","0.0-4.0-1.0","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
"survey-likert","6","54609","0.0-4.0-2.0","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","19571","{""Q0"":5,""Q1"":2,""Q2"":2,""Q3"":3}","[0,1,2,3]","","",""
"html-keyboard-response","7","55614","0.0-4.0-0.1","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","63675","0.0-4.0-1.1","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","9","72504","0.0-4.0-2.1","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","8818","{""Q0"":5,""Q1"":5,""Q2"":2,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","10","73508","0.0-4.0-0.2","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","11","81591","0.0-4.0-1.2","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","12","91951","0.0-4.0-2.2","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","10349","{""Q0"":5,""Q1"":2,""Q2"":2,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response","13","92955","0.0-4.0-0.3","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","101040","0.0-4.0-1.3","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","15","108388","0.0-4.0-2.3","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","7335","{""Q0"":5,""Q1"":5,""Q2"":2,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","16","109393","0.0-4.0-0.4","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","17","117455","0.0-4.0-1.4","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","Control_Watch.png","",""
"survey-likert","18","125773","0.0-4.0-2.4","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","8306","{""Q0"":6,""Q1"":6,""Q2"":2,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","19","126777","0.0-4.0-0.5","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","20","134859","0.0-4.0-1.5","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","21","146809","0.0-4.0-2.5","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","11938","{""Q0"":6,""Q1"":6,""Q2"":2,""Q3"":6}","[0,1,2,3]","","",""
"html-keyboard-response","22","147814","0.0-4.0-0.6","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","23","155907","0.0-4.0-1.6","29","1","2023-05-16 00:53:46","71cfef5bfd41dc7064b9a1fcb7b54361","45.5.217.44","Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 15_6; fr_FR; fr-FR; scale=2.00; 828x1792; 472241688) NW/3","iPhone","Mozilla","","iOS","15_6","PAAaYqbhn5zRC5TQ0bbdonDWNlGxon5GGq3uEjswqZyu92vrhupCc6uxjF8-0","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
