"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","9155","0.0-0.0","7","1","2023-05-28 13:55:29","71cfef5bfd41dc7064b9a1fcb7b54361","138.117.222.243","Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","WebKit","Chrome","112.0.0.0","AndroidOS","8.1.0","NaN","","","","","",""
"survey-text","1","13504","0.0-1.0","7","1","2023-05-28 13:55:29","71cfef5bfd41dc7064b9a1fcb7b54361","138.117.222.243","Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","WebKit","Chrome","112.0.0.0","AndroidOS","8.1.0","NaN","4287","{""age"":""26""}","","","",""
"survey-multi-select","2","25866","0.0-2.0","7","1","2023-05-28 13:55:29","71cfef5bfd41dc7064b9a1fcb7b54361","138.117.222.243","Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","WebKit","Chrome","112.0.0.0","AndroidOS","8.1.0","NaN","12332","{""Gender"":[""Homen""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","31736","0.0-3.0","7","1","2023-05-28 13:55:29","71cfef5bfd41dc7064b9a1fcb7b54361","138.117.222.243","Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","WebKit","Chrome","112.0.0.0","AndroidOS","8.1.0","NaN","","","","","",""
"html-keyboard-response","4","32764","0.0-4.0-0.0","7","1","2023-05-28 13:55:29","71cfef5bfd41dc7064b9a1fcb7b54361","138.117.222.243","Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","WebKit","Chrome","112.0.0.0","AndroidOS","8.1.0","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","40979","0.0-4.0-1.0","7","1","2023-05-28 13:55:29","71cfef5bfd41dc7064b9a1fcb7b54361","138.117.222.243","Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","WebKit","Chrome","112.0.0.0","AndroidOS","8.1.0","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","6","81357","0.0-4.0-2.0","7","1","2023-05-28 13:55:29","71cfef5bfd41dc7064b9a1fcb7b54361","138.117.222.243","Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","WebKit","Chrome","112.0.0.0","AndroidOS","8.1.0","NaN","40336","{""Q0"":6,""Q1"":5,""Q2"":1,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","7","82400","0.0-4.0-0.1","7","1","2023-05-28 13:55:29","71cfef5bfd41dc7064b9a1fcb7b54361","138.117.222.243","Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","WebKit","Chrome","112.0.0.0","AndroidOS","8.1.0","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","90417","0.0-4.0-1.1","7","1","2023-05-28 13:55:29","71cfef5bfd41dc7064b9a1fcb7b54361","138.117.222.243","Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","WebKit","Chrome","112.0.0.0","AndroidOS","8.1.0","NaN","null","null","","Control_Watch.png","",""
"survey-likert","9","148428","0.0-4.0-2.1","7","1","2023-05-28 13:55:29","71cfef5bfd41dc7064b9a1fcb7b54361","138.117.222.243","Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","WebKit","Chrome","112.0.0.0","AndroidOS","8.1.0","NaN","58161","{""Q0"":3,""Q1"":1,""Q2"":4,""Q3"":4}","[0,1,2,3]","","",""
