"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","fbclid","age","rt","response","question_order","stimulus","task","trial_duration"
"survey-likert","21","434666","0.0-4.0-2.5","14","1","2023-05-15 16:36:19","35a371bf4d1b89eb9efa423149907f28","177.192.220.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_3_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaab8KN3GRz26UvSS9_UsbslVAaUSpMAdArgRwnTlBbKjDtAlJD-geBawcU","NaN","38427","{""Q0"":3,""Q1"":0,""Q2"":4,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response","22","435674","0.0-4.0-0.6","14","1","2023-05-15 16:36:19","35a371bf4d1b89eb9efa423149907f28","177.192.220.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_3_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaab8KN3GRz26UvSS9_UsbslVAaUSpMAdArgRwnTlBbKjDtAlJD-geBawcU","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","23","445759","0.0-4.0-1.6","14","1","2023-05-15 16:36:19","35a371bf4d1b89eb9efa423149907f28","177.192.220.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_3_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaab8KN3GRz26UvSS9_UsbslVAaUSpMAdArgRwnTlBbKjDtAlJD-geBawcU","NaN","null","null","","Control_Toothbrush.png","",""
"survey-likert","24","464353","0.0-4.0-2.6","14","1","2023-05-15 16:36:19","35a371bf4d1b89eb9efa423149907f28","177.192.220.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_3_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaab8KN3GRz26UvSS9_UsbslVAaUSpMAdArgRwnTlBbKjDtAlJD-geBawcU","NaN","18575","{""Q0"":2,""Q1"":1,""Q2"":1,""Q3"":1}","[0,1,2,3]","","",""
"html-keyboard-response","25","465360","0.0-4.0-0.7","14","1","2023-05-15 16:36:19","35a371bf4d1b89eb9efa423149907f28","177.192.220.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_3_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaab8KN3GRz26UvSS9_UsbslVAaUSpMAdArgRwnTlBbKjDtAlJD-geBawcU","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","26","475407","0.0-4.0-1.7","14","1","2023-05-15 16:36:19","35a371bf4d1b89eb9efa423149907f28","177.192.220.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_3_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaab8KN3GRz26UvSS9_UsbslVAaUSpMAdArgRwnTlBbKjDtAlJD-geBawcU","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","27","511819","0.0-4.0-2.7","14","1","2023-05-15 16:36:19","35a371bf4d1b89eb9efa423149907f28","177.192.220.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_3_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaab8KN3GRz26UvSS9_UsbslVAaUSpMAdArgRwnTlBbKjDtAlJD-geBawcU","NaN","36398","{""Q0"":8,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","28","512828","0.0-4.0-0.8","14","1","2023-05-15 16:36:19","35a371bf4d1b89eb9efa423149907f28","177.192.220.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_3_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaab8KN3GRz26UvSS9_UsbslVAaUSpMAdArgRwnTlBbKjDtAlJD-geBawcU","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","29","522875","0.0-4.0-1.8","14","1","2023-05-15 16:36:19","35a371bf4d1b89eb9efa423149907f28","177.192.220.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_3_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaab8KN3GRz26UvSS9_UsbslVAaUSpMAdArgRwnTlBbKjDtAlJD-geBawcU","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","30","542994","0.0-4.0-2.8","14","1","2023-05-15 16:36:19","35a371bf4d1b89eb9efa423149907f28","177.192.220.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_3_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaab8KN3GRz26UvSS9_UsbslVAaUSpMAdArgRwnTlBbKjDtAlJD-geBawcU","NaN","20109","{""Q0"":7,""Q1"":7,""Q2"":0,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","31","572076","0.0-5.0","14","1","2023-05-15 16:36:19","35a371bf4d1b89eb9efa423149907f28","177.192.220.102","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone11,8; iOS 16_3_1; pt_BR; pt-BR; scale=2.00; 828x1792; 472241688)","iPhone","Mozilla","","iOS","16_3_1","PAAaab8KN3GRz26UvSS9_UsbslVAaUSpMAdArgRwnTlBbKjDtAlJD-geBawcU","NaN","","","","","",""
