"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","2896","0.0-0.0","47","1","2023-05-16 11:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","152.92.1.48","Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 283.0.0.16.103 (iPhone12,1; iOS 16_5; en_BR; en-BR; scale=2.00; 828x1792; 474411477)","iPhone","Mozilla","","iOS","16_5","NaN","","","","","",""
"survey-text","1","5943","0.0-1.0","47","1","2023-05-16 11:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","152.92.1.48","Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 283.0.0.16.103 (iPhone12,1; iOS 16_5; en_BR; en-BR; scale=2.00; 828x1792; 474411477)","iPhone","Mozilla","","iOS","16_5","NaN","3037","{""age"":""18""}","","","",""
"survey-multi-select","2","16306","0.0-2.0","47","1","2023-05-16 11:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","152.92.1.48","Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 283.0.0.16.103 (iPhone12,1; iOS 16_5; en_BR; en-BR; scale=2.00; 828x1792; 474411477)","iPhone","Mozilla","","iOS","16_5","NaN","10354","{""Gender"":[""Homen""],""Education"":[""Educação secundária (idade: 11-17)""]}","[0,1]","","",""
"html-keyboard-response","3","21866","0.0-3.0","47","1","2023-05-16 11:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","152.92.1.48","Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 283.0.0.16.103 (iPhone12,1; iOS 16_5; en_BR; en-BR; scale=2.00; 828x1792; 474411477)","iPhone","Mozilla","","iOS","16_5","NaN","","","","","",""
"html-keyboard-response","4","22871","0.0-4.0-0.0","47","1","2023-05-16 11:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","152.92.1.48","Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 283.0.0.16.103 (iPhone12,1; iOS 16_5; en_BR; en-BR; scale=2.00; 828x1792; 474411477)","iPhone","Mozilla","","iOS","16_5","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","30924","0.0-4.0-1.0","47","1","2023-05-16 11:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","152.92.1.48","Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 283.0.0.16.103 (iPhone12,1; iOS 16_5; en_BR; en-BR; scale=2.00; 828x1792; 474411477)","iPhone","Mozilla","","iOS","16_5","NaN","null","null","","Control_Watch.png","",""
"survey-likert","6","69227","0.0-4.0-2.0","47","1","2023-05-16 11:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","152.92.1.48","Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 283.0.0.16.103 (iPhone12,1; iOS 16_5; en_BR; en-BR; scale=2.00; 828x1792; 474411477)","iPhone","Mozilla","","iOS","16_5","NaN","38290","{""Q0"":6,""Q1"":7,""Q2"":0,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","7","70243","0.0-4.0-0.1","47","1","2023-05-16 11:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","152.92.1.48","Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 283.0.0.16.103 (iPhone12,1; iOS 16_5; en_BR; en-BR; scale=2.00; 828x1792; 474411477)","iPhone","Mozilla","","iOS","16_5","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","78310","0.0-4.0-1.1","47","1","2023-05-16 11:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","152.92.1.48","Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 283.0.0.16.103 (iPhone12,1; iOS 16_5; en_BR; en-BR; scale=2.00; 828x1792; 474411477)","iPhone","Mozilla","","iOS","16_5","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","9","95007","0.0-4.0-2.1","47","1","2023-05-16 11:02:27","71cfef5bfd41dc7064b9a1fcb7b54361","152.92.1.48","Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 283.0.0.16.103 (iPhone12,1; iOS 16_5; en_BR; en-BR; scale=2.00; 828x1792; 474411477)","iPhone","Mozilla","","iOS","16_5","NaN","16688","{""Q0"":8,""Q1"":5,""Q2"":0,""Q3"":7}","[0,1,2,3]","","",""
