"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","3664","0.0-0.0","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","","","","","",""
"survey-text","1","18292","0.0-1.0","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","14588","{""age"":""25""}","","","",""
"survey-multi-select","2","32011","0.0-2.0","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","13711","{""Gender"":[""Mulher""],""Education"":[""Educação secundária (idade: 11-17)""]}","[0,1]","","",""
"html-keyboard-response","3","36370","0.0-3.0","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","","","","","",""
"html-keyboard-response","4","37376","0.0-4.0-0.0","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","45429","0.0-4.0-1.0","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","null","null","","Control_Watch.png","",""
"survey-likert","6","130417","0.0-4.0-2.0","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","84978","{""Q0"":4,""Q1"":6,""Q2"":4,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","7","131422","0.0-4.0-0.1","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","139486","0.0-4.0-1.1","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","9","162304","0.0-4.0-2.1","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","22812","{""Q0"":7,""Q1"":7,""Q2"":7,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","10","163308","0.0-4.0-0.2","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","11","171372","0.0-4.0-1.2","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","12","248243","0.0-4.0-2.2","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","76864","{""Q0"":7,""Q1"":8,""Q2"":0,""Q3"":8}","[0,1,2,3]","","",""
"html-keyboard-response","13","249247","0.0-4.0-0.3","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","257312","0.0-4.0-1.3","36","1","2023-05-16 07:21:36","71cfef5bfd41dc7064b9a1fcb7b54361","95.90.192.112","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1","NaN","null","null","","PT_Longterm_Toothbrusch.png","",""
