"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","3342","0.0-0.0","81","1","2023-05-16 18:41:51","71cfef5bfd41dc7064b9a1fcb7b54361","93.104.150.208","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","","","","","",""
"survey-text","1","6445","0.0-1.0","81","1","2023-05-16 18:41:51","71cfef5bfd41dc7064b9a1fcb7b54361","93.104.150.208","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","3055","{""age"":""29""}","","","",""
"survey-multi-select","2","13993","0.0-2.0","81","1","2023-05-16 18:41:51","71cfef5bfd41dc7064b9a1fcb7b54361","93.104.150.208","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","7539","{""Gender"":[""Homen""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","21402","0.0-3.0","81","1","2023-05-16 18:41:51","71cfef5bfd41dc7064b9a1fcb7b54361","93.104.150.208","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","","","","","",""
"html-keyboard-response","4","22406","0.0-4.0-0.0","81","1","2023-05-16 18:41:51","71cfef5bfd41dc7064b9a1fcb7b54361","93.104.150.208","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","30450","0.0-4.0-1.0","81","1","2023-05-16 18:41:51","71cfef5bfd41dc7064b9a1fcb7b54361","93.104.150.208","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","6","69196","0.0-4.0-2.0","81","1","2023-05-16 18:41:51","71cfef5bfd41dc7064b9a1fcb7b54361","93.104.150.208","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","38742","{""Q0"":5,""Q1"":2,""Q2"":4,""Q3"":3}","[0,1,2,3]","","",""
"html-keyboard-response","7","70200","0.0-4.0-0.1","81","1","2023-05-16 18:41:51","71cfef5bfd41dc7064b9a1fcb7b54361","93.104.150.208","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","78239","0.0-4.0-1.1","81","1","2023-05-16 18:41:51","71cfef5bfd41dc7064b9a1fcb7b54361","93.104.150.208","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","null","null","","Control_Watch.png","",""
"survey-likert","9","103954","0.0-4.0-2.1","81","1","2023-05-16 18:41:51","71cfef5bfd41dc7064b9a1fcb7b54361","93.104.150.208","Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Mobile/15E148 Safari/604.1","iPhone","Safari","16.4","iOS","16_4_1","NaN","25713","{""Q0"":4,""Q1"":3,""Q2"":3,""Q3"":2}","[0,1,2,3]","","",""
