"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","2700","0.0-0.0","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","","","","","",""
"survey-text","1","5103","0.0-1.0","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","2367","{""age"":""22""}","","","",""
"survey-multi-select","2","11305","0.0-2.0","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","6197","{""Gender"":[""Homen""],""Education"":[""Educação secundária (idade: 11-17)""]}","[0,1]","","",""
"html-keyboard-response","3","17425","0.0-3.0","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","","","","","",""
"html-keyboard-response","4","18429","0.0-4.0-0.0","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","26497","0.0-4.0-1.0","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","Control_Headphones.png","",""
"survey-likert","6","44894","0.0-4.0-2.0","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","18388","{""Q0"":6,""Q1"":2,""Q2"":2,""Q3"":4}","[0,1,2,3]","","",""
"html-keyboard-response","7","45898","0.0-4.0-0.1","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","53951","0.0-4.0-1.1","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","PT_Shortterm_Watch.png","",""
"survey-likert","9","74195","0.0-4.0-2.1","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","20237","{""Q0"":3,""Q1"":0,""Q2"":0,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response","10","75199","0.0-4.0-0.2","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","11","83254","0.0-4.0-1.2","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","Control_Watch.png","",""
"survey-likert","12","95929","0.0-4.0-2.2","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","12666","{""Q0"":4,""Q1"":2,""Q2"":0,""Q3"":2}","[0,1,2,3]","","",""
"html-keyboard-response","13","96934","0.0-4.0-0.3","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","14","105003","0.0-4.0-1.3","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","PT_Shortterm_Headphones.png","",""
"survey-likert","15","125932","0.0-4.0-2.3","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","20922","{""Q0"":4,""Q1"":5,""Q2"":1,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","16","126937","0.0-4.0-0.4","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","17","134981","0.0-4.0-1.4","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","18","147654","0.0-4.0-2.4","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","12666","{""Q0"":5,""Q1"":5,""Q2"":1,""Q3"":5}","[0,1,2,3]","","",""
"html-keyboard-response","19","148659","0.0-4.0-0.5","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","20","156728","0.0-4.0-1.5","51","1","2023-05-16 14:46:12","71cfef5bfd41dc7064b9a1fcb7b54361","46.223.163.121","Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1","iPhone","Safari","16.2","iOS","16_2","NaN","null","null","","PT_Shortterm_Toothbrusch.png","",""
