"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","2433","0.0-0.0","2","1","2023-05-15 13:50:46","35a371bf4d1b89eb9efa423149907f28","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","","","","","",""
"survey-text","1","4449","0.0-1.0","2","1","2023-05-15 13:50:46","35a371bf4d1b89eb9efa423149907f28","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","1999","{""age"":""25""}","","","",""
"survey-multi-select","2","8953","0.0-2.0","2","1","2023-05-15 13:50:46","35a371bf4d1b89eb9efa423149907f28","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","4498","{""Gender"":[""Mulher""],""Education"":[""Graduação universitária/ equivalente profissional""]}","[0,1]","","",""
"html-keyboard-response","3","10564","0.0-3.0","2","1","2023-05-15 13:50:46","35a371bf4d1b89eb9efa423149907f28","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","","","","","",""
"html-keyboard-response","4","11572","0.0-4.0-0.0","2","1","2023-05-15 13:50:46","35a371bf4d1b89eb9efa423149907f28","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","21578","0.0-4.0-1.0","2","1","2023-05-15 13:50:46","35a371bf4d1b89eb9efa423149907f28","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","6","37239","0.0-4.0-2.0","2","1","2023-05-15 13:50:46","35a371bf4d1b89eb9efa423149907f28","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","15655","{""Q0"":2,""Q1"":0,""Q2"":7,""Q3"":0}","[0,1,2,3]","","",""
"html-keyboard-response","7","38244","0.0-4.0-0.1","2","1","2023-05-15 13:50:46","35a371bf4d1b89eb9efa423149907f28","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","48248","0.0-4.0-1.1","2","1","2023-05-15 13:50:46","35a371bf4d1b89eb9efa423149907f28","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","9","59110","0.0-4.0-2.1","2","1","2023-05-15 13:50:46","35a371bf4d1b89eb9efa423149907f28","77.229.105.137","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","Macintosh","Safari","14.1.2","OS X","10_15_7","NaN","10857","{""Q0"":1,""Q1"":0,""Q2"":5,""Q3"":2}","[0,1,2,3]","","",""
