"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","age","rt","response","question_order","stimulus","task","trial_duration"
"html-keyboard-response","0","5777","0.0-0.0","68","1","2023-05-16 15:53:15","71cfef5bfd41dc7064b9a1fcb7b54361","186.205.93.10","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1_1","NaN","","","","","",""
"survey-text","1","11569","0.0-1.0","68","1","2023-05-16 15:53:15","71cfef5bfd41dc7064b9a1fcb7b54361","186.205.93.10","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1_1","NaN","5732","{""age"":""33""}","","","",""
"survey-multi-select","2","23551","0.0-2.0","68","1","2023-05-16 15:53:15","71cfef5bfd41dc7064b9a1fcb7b54361","186.205.93.10","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1_1","NaN","11969","{""Gender"":[""Mulher""],""Education"":[""Pós-graduação""]}","[0,1]","","",""
"html-keyboard-response","3","33682","0.0-3.0","68","1","2023-05-16 15:53:15","71cfef5bfd41dc7064b9a1fcb7b54361","186.205.93.10","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1_1","NaN","","","","","",""
"html-keyboard-response","4","34695","0.0-4.0-0.0","68","1","2023-05-16 15:53:15","71cfef5bfd41dc7064b9a1fcb7b54361","186.205.93.10","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","5","42789","0.0-4.0-1.0","68","1","2023-05-16 15:53:15","71cfef5bfd41dc7064b9a1fcb7b54361","186.205.93.10","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1_1","NaN","null","null","","PT_Longterm_Watch.png","",""
"survey-likert","6","78285","0.0-4.0-2.0","68","1","2023-05-16 15:53:15","71cfef5bfd41dc7064b9a1fcb7b54361","186.205.93.10","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1_1","NaN","35477","{""Q0"":6,""Q1"":7,""Q2"":6,""Q3"":7}","[0,1,2,3]","","",""
"html-keyboard-response","7","79290","0.0-4.0-0.1","68","1","2023-05-16 15:53:15","71cfef5bfd41dc7064b9a1fcb7b54361","186.205.93.10","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1_1","NaN","null","null","","<div style=""font-size:60px;"">+</div>","fixation","[1000]"
"image-keyboard-response","8","87376","0.0-4.0-1.1","68","1","2023-05-16 15:53:15","71cfef5bfd41dc7064b9a1fcb7b54361","186.205.93.10","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1_1","NaN","null","null","","PT_Longterm_Headphones.png","",""
"survey-likert","9","104234","0.0-4.0-2.1","68","1","2023-05-16 15:53:15","71cfef5bfd41dc7064b9a1fcb7b54361","186.205.93.10","Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1","iPhone","Safari","16.1","iOS","16_1_1","NaN","16845","{""Q0"":7,""Q1"":7,""Q2"":1,""Q3"":8}","[0,1,2,3]","","",""
